"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"homeriver-group-houston-20f3aa","certly","HomeRiver Group Houston","https://houston-propertymanagement.net/","residential property management","info@homeriver.com","mailbox","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.homeriver.com/contact; address the owner / broker-owner; phase-3 confidence: secondary; source: https://www.expertise.com/business/property-management/texas/houston"
"hpc-management-group-inc-fe6d80","certly","HPC Management Group, Inc.","https://hpcmanagementgroup.com/","HOA / community association management","contact@hpcmanagementgroup.com","mailbox","{""city"": ""Knoxville"", ""location"": ""Knoxville, Tennessee"", ""segment"": ""HOA / community association management"", ""state"": ""TN""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://hpcmanagementgroup.com/; phase-3 contact page was https://hpcmanagementgroup.com/; address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/hpc-management-group-inc/"
"hpm-inc-df7131","certly","HPM, Inc.","https://hpmcontracting.com","commercial GC","info@hpmcontracting.com","mailbox","{""city"": ""Anchorage"", ""location"": ""Anchorage, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://hpmcontracting.com/contact/; phase-3 contact page was https://hpmcontracting.com/contact/; address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"humphries-construction-corporation-33a434","certly","Humphries Construction Corporation","https://www.humphries-const.com","commercial GC","info@humphries-const.com","mailbox","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.humphries-const.com/houston-general-contractor/contact/; phase-3 contact page was https://www.humphries-const.com/houston-general-contractor/contact/; address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"huneycutt-realtors-188d31","certly","Huneycutt Realtors","https://www.huneycuttrealtors.com/","commercial property management","info@huneycuttrealtors.com","mailbox","{""city"": ""Clarksville"", ""location"": ""Clarksville, Tennessee"", ""segment"": ""commercial property management"", ""state"": ""TN""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.huneycuttrealtors.com/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Nashville%2C%20TN&find_text=Commercial%20Property%20Management&page=2"
"hunter-davisson-inc-be981a","certly","Hunter Davisson Inc","https://hunterdavisson.com/","commercial GC","info@hunterdavisson.com","mailbox","{""city"": ""Portland"", ""location"": ""Portland, Oregon"", ""segment"": ""commercial GC"", ""size_signal_raw"": ""$80000 CCB surety bond and $2000000 liability limit on file (Oregon CCB record)"", ""state"": ""OR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://hunterdavisson.com/; address the owner; phase-3 confidence: verified; source: https://data.oregon.gov/resource/g77e-6bhs.json?$where=endorsement_text%20like%20'Commercial%20General%20Contractor%25'%20AND%20exempt_text='Nonexempt'&$limit=8000"
"hutter-construction-corporation-317e6b","certly","Hutter Construction Corporation","https://hutterconstruction.com","commercial GC","sales@hutterconstruction.com","mailbox","{""city"": ""New Ipswich"", ""location"": ""New Ipswich, New Hampshire"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""NH""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://hutterconstruction.com/contact-hutter/; phase-3 contact page was https://hutterconstruction.com/contact-hutter/; address the contract administrator; phase-3 confidence: verified; source: https://members.agcnh.org/directory/Search/building-contractors-325083"
"icon-real-estate-services-inc-773293","certly","Icon Real Estate Services Inc","https://iconrealestate.com/","commercial property management","info@iconrealestate.com","mailbox","{""city"": ""Yarrow Point"", ""location"": ""Yarrow Point, Washington"", ""segment"": ""commercial property management"", ""state"": ""WA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://iconrealestate.com/contact/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Seattle%2C%20WA&find_text=Commercial%20Property%20Management&page=1"
"investor-s-realty-078658","certly","Investor's Realty","https://www.awdallas.com/","residential property management","info@investorsrealty.com","mailbox","{""city"": ""Dallas"", ""location"": ""Dallas, Texas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.investorsrealty.com/contact; address the owner / broker-owner; phase-3 confidence: secondary; source: https://www.expertise.com/business/property-management/texas/dallas"
"jamm-property-management-b3d390","certly","JAMM Property Management","https://jammrealestate.com/","residential property management","info@jammrealestate.com","mailbox","{""city"": ""Broadview Heights"", ""location"": ""Broadview Heights, Ohio"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""OH""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://jammrealestate.com/; phase-3 contact page was https://jammrealestate.com/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/ohio/cleveland"
"jeffrey-charles-associates-inc-f49405","certly","JEFFREY CHARLES & ASSOCIATES INC","https://jeffreycharles.com/","HOA / community association management","admin@jeffreycharles.com","mailbox","{""city"": ""Alexandria"", ""location"": ""Alexandria, Virginia"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""26 community associations under management"", ""state"": ""VA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://jeffreycharles.com/contact-us/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/virginia/"
"jennings-realty-fe643f","certly","Jennings Realty","https://jenningsrealty.com/","manufactured housing community operator","info@jenningsrealty.com","mailbox","{""segment"": ""manufactured housing community operator"", ""size_signal_raw"": ""2000 est. manufactured-home lots owned""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://jenningsrealty.com/; address the director of operations; phase-3 confidence: secondary; source: https://www.mobilehomeuniversity.com/mhu-top-100-community-owners.php"
"jfi-real-estate-management-llc-5c85ba","certly","JFI Real Estate Management LLC","https://www.jfirealestate.com/","commercial property management","info@jfirealestate.com","mailbox","{""city"": ""Columbia"", ""location"": ""Columbia, Maryland"", ""segment"": ""commercial property management"", ""state"": ""MD""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.jfirealestate.com/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Baltimore%2C%20MD&find_text=Commercial%20Property%20Management&page=1"
"jmz-management-d9c2b8","certly","JMZ Management","https://www.jmzmanagement.com/","residential property management","info@jmzmanagement.com","mailbox","{""city"": ""Novi"", ""location"": ""Novi, Michigan"", ""portfolio"": {""approx"": true, ""count"": 1000, ""noun"": ""properties""}, ""segment"": ""residential property management"", ""size_signal_raw"": ""1,000+ properties managed"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""MI""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.jmzmanagement.com/contact-page; phase-3 contact page was https://www.jmzmanagement.com/contact-page; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/michigan/detroit"
"johnson-river-enterprises-llc-744180","certly","Johnson River Enterprises, LLC","https://johnsonriver.com","commercial GC","office@johnsonriver.com","mailbox","{""city"": ""Fairbanks"", ""location"": ""Fairbanks, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://johnsonriver.com/contact; phase-3 contact page was https://johnsonriver.com/contact; address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"junction-property-management-e4fdaa","certly","Junction Property Management","https://www.junctionproperty.com/","HOA / community association management","info@junctionproperty.com","mailbox","{""city"": ""Farmers Branch"", ""location"": ""Farmers Branch, Texas"", ""segment"": ""HOA / community association management"", ""state"": ""TX""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.junctionproperty.com/; phase-3 contact page was https://www.junctionproperty.com/; address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/junction-property-management/"
"kaliber-management-llc-17f781","certly","Kaliber Management LLC","https://www.kalibermanagement.com/","manufactured housing community operator","information@kalibermanagement.com","mailbox","{""segment"": ""manufactured housing community operator"", ""size_signal_raw"": ""3,412 manufactured-home lots owned""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.kalibermanagement.com/; address the director of operations; phase-3 confidence: secondary; source: https://www.mobilehomeuniversity.com/mhu-top-100-community-owners.php"
"kay-group-properties-2d6bd2","certly","Kay Group Properties","https://kaygroupproperties.com/","residential property management","contact@kaygroupproperties.com","mailbox","{""city"": ""Charlotte"", ""location"": ""Charlotte, North Carolina"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""NC""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/north-carolina/charlotte"
"kefalos-associates-real-estate-dcfde5","certly","Kefalos & Associates Real Estate","https://kefalosandassociates.com/","residential property management","info@kefalosandassociates.com","mailbox","{""city"": ""Pittsburgh"", ""location"": ""Pittsburgh, Pennsylvania"", ""portfolio"": {""approx"": true, ""count"": 800, ""noun"": ""units""}, ""segment"": ""residential property management"", ""size_signal_raw"": ""800+ units"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""PA""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://kefalosandassociates.com/contact/; phase-3 contact page was https://kefalosandassociates.com/contact/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/pennsylvania/pittsburgh"
"kellison-llc-f3bc9e","certly","Kellison, LLC","https://kellison.com/","HOA / community association management","support@kellison.com","mailbox","{""city"": ""Loveland"", ""location"": ""Loveland, Colorado"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""52 community associations under management"", ""state"": ""CO""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://kellison.com/contact-us/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/colorado/"
"keshman-property-management-5cde1b","certly","KESHMAN PROPERTY MANAGEMENT","https://www.mypropertymanaged.com/","residential property management","info@mypropertymanaged.com","mailbox","{""city"": ""Jacksonville"", ""location"": ""Jacksonville, Florida"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""FL""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.mypropertymanaged.com/contact; phase-3 contact page was https://www.mypropertymanaged.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/florida/jacksonville"
"kirkpatrick-management-company-inc-10f149","certly","Kirkpatrick Management Company, Inc.","https://www.ekirkpatrick.com/","commercial property management","info@ekirkpatrick.com","mailbox","{""city"": ""Indianapolis"", ""location"": ""Indianapolis, Indiana"", ""segment"": ""commercial property management"", ""state"": ""IN""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.ekirkpatrick.com/contact/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Indianapolis%2C%20IN&find_text=Commercial%20Property%20Management&page=2"
"kodiak-property-management-1f9fa0","certly","Kodiak Property Management","https://rentkodiak.com/","residential property management","info@rentkodiak.com","mailbox","{""city"": ""Salt Lake City"", ""location"": ""Salt Lake City, Utah"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""UT""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://rentkodiak.com/contact/; phase-3 contact page was https://rentkodiak.com/contact/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/utah/salt-lake-city"
"lake-michigan-property-management-a938a8","certly","Lake Michigan Property Management","https://lmpmc.com/","residential property management","info@lmpmc.com","mailbox","{""city"": ""Grand Rapids"", ""location"": ""Grand Rapids, Michigan"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""MI""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://lmpmc.com/contact-us/; phase-3 contact page was https://lmpmc.com/contact-us/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/michigan/grand-rapids"
"las-vegas-community-management-group-llc-53e015","certly","Las Vegas Community Management Group LLC","https://lasvegascommunitymanagementgroup.com/","HOA / community association management","admin@lasvegascommunitymanagementgroup.com","mailbox","{""city"": ""Henderson"", ""location"": ""Henderson, Nevada"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""48 community associations under management"", ""state"": ""NV""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://lasvegascommunitymanagementgroup.com/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/nevada/"
"level-one-property-management-1f6325","certly","Level One Property Management","https://www.levelonepm.com/","residential property management","info@levelonepm.com","mailbox","{""city"": ""Oklahoma City"", ""location"": ""Oklahoma City, Oklahoma"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""OK""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.levelonepm.com/contact-us; phase-3 contact page was https://www.levelonepm.com/contact-us; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/oklahoma/oklahoma-city"
"locke-property-management-formerly-leagu-da106f","certly","LOCKE Property Management, Formerly LEAGUE Property Management","https://www.lockepm.com/","residential property management","hello@lockepm.com","mailbox","{""city"": ""Fort Worth"", ""location"": ""Fort Worth, Texas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.lockepm.com/contact; phase-3 contact page was https://www.lockepm.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/texas/fort-worth"
"lubin-property-management-ef468f","certly","Lubin Property Management","https://www.lpmproperty.com/","residential property management","admin@lpmproperty.com","mailbox","{""city"": ""Memphis"", ""location"": ""Memphis, Tennessee"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TN""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.lpmproperty.com/contact; phase-3 contact page was https://www.lpmproperty.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/tennessee/memphis"
"marc-gottesdiener-co-inc-8f6aba","certly","Marc Gottesdiener & Co., Inc.","https://www.marcgottesdiener.com/","residential property management","info@marcgottesdiener.com","mailbox","{""city"": ""Hartford"", ""location"": ""Hartford, Connecticut"", ""portfolio"": {""approx"": true, ""count"": 140, ""noun"": ""units""}, ""segment"": ""residential property management"", ""size_signal_raw"": ""140+ units"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""CT""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://marcgottesdiener.com/about/; phase-3 contact page was https://marcgottesdiener.com/about/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/connecticut/hartford"
"marshall-construction-company-ltd-532d4a","certly","Marshall Construction Company, Ltd.","https://marshallconstruction.com","commercial GC","bids@marshallconstruction.net","mailbox","{""location"": ""Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"maui-lodging-properties-llc-db438b","certly","Maui Lodging Properties LLC","https://mauilodging.com/","HOA / community association management","info@mauilodging.com","mailbox","{""city"": ""Ancaster"", ""location"": ""Ancaster, Hawaii"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""5 community associations under management"", ""state"": ""HI""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://mauilodging.com/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/hawaii/"
"mccarthy-building-companies-inc-f9a576","certly","McCarthy Building Companies, Inc.","https://www.mccarthy.com","commercial GC","media@mccarthy.com","mailbox","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.mccarthy.com/insights/media-contacts; phase-3 contact page was https://www.mccarthy.com/insights/media-contacts; address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"metro-city-realty-condos-inc-d63c11","certly","Metro City Realty & Condos, Inc.","https://mymetrocity.com/","residential property management","info@mymetrocity.com","mailbox","{""city"": ""Orlando"", ""location"": ""Orlando, Florida"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""FL""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://mymetrocity.com/contact-top-orlando-realtors-property-managers/; phase-3 contact page was https://mymetrocity.com/contact-top-orlando-realtors-property-managers/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/florida/orlando"
"midtown-management-corporation-9aa286","certly","Midtown Management Corporation","https://midtownmanagement.com/","HOA / community association management","info@midtownmanagement.com","mailbox","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""HOA / community association management"", ""state"": ""TX""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://midtownmanagement.com/; address the director of community management; phase-3 confidence: secondary; source: https://caihouston.org/management_company.php"
"mission-constructors-inc-f0fcd5","certly","Mission Constructors, Inc.","https://missionconstructors.com","commercial GC","info@missionconstructors.com","mailbox","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://missionconstructors.com/contact/; phase-3 contact page was https://missionconstructors.com/contact/; address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"mission-realty-9a825b","certly","Mission Realty","https://www.rentingrichmond.com/","residential property management","info@missionrealty.com","mailbox","{""city"": ""Richmond"", ""location"": ""Richmond, Virginia"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""VA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://missionrealty.com/; address the owner / broker-owner; phase-3 confidence: secondary; source: https://www.expertise.com/business/property-management/virginia/richmond"
"murex-properties-97c713","certly","Murex Properties","https://murexproperties.com/","manufactured housing community operator","info@murexproperties.com","mailbox","{""segment"": ""manufactured housing community operator"", ""size_signal_raw"": ""5,000 manufactured-home lots owned""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://murexproperties.com/; address the director of operations; phase-3 confidence: secondary; source: https://www.mobilehomeuniversity.com/mhu-top-100-community-owners.php"
"my-dwelling-inc-21a0f2","certly","My-Dwelling, Inc.","https://www.my-dwelling.com/","residential property management","info@smartassetrealty.com","mailbox","{""city"": ""Milwaukee"", ""location"": ""Milwaukee, Wisconsin"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""WI""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://smartassetrealty.com/contact-us/; phase-3 contact page was https://smartassetrealty.com/contact-us/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/wisconsin/milwaukee"
"nana-construction-llc-a1e50d","certly","NANA Construction, LLC","https://nanaconstruction.com/","commercial GC","info@nanaconstruction.com","mailbox","{""city"": ""Big Lake"", ""location"": ""Big Lake, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://nanaconstruction.com/; address the contract administrator; phase-3 confidence: secondary; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"nest-finders-property-management-8e04bf","certly","Nest Finders Property Management","https://www.nestfinders.com/","residential property management","admin@nestfinders.com","mailbox","{""city"": ""Jacksonville"", ""location"": ""Jacksonville, Florida"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""FL""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.nestfinders.com/contact; phase-3 contact page was https://www.nestfinders.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/florida/jacksonville"
"northern-star-hoa-management-38da5d","certly","Northern Star HOA Management","https://northernstarhoa.com/","residential property management","office@northernstarhoa.com","mailbox","{""city"": ""Nampa"", ""location"": ""Nampa, Idaho"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""ID""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://northernstarhoa.com/wp/; phase-3 contact page was https://northernstarhoa.com/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/idaho/boise"
"northstar-community-management-llc-3f25ab","certly","Northstar Community Management LLC","https://www.northstarcommunity.com/","HOA / community association management","info@northstarcommunity.com","mailbox","{""city"": ""Portland"", ""location"": ""Portland, Oregon"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""21 community associations under management"", ""state"": ""OR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.northstarcommunity.com/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/oregon/"
"nuvu-property-management-e76525","certly","NuVu Property Management","https://www.nuvuproperties.com/","residential property management","info@nuvuproperties.com","mailbox","{""city"": ""Hayden"", ""location"": ""Hayden, Idaho"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""ID""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.nuvuproperties.com/contact; phase-3 contact page was https://www.nuvuproperties.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/washington/spokane"
"ohno-construction-company-498836","certly","Ohno Construction Company","https://ohnoconstruction.com/","commercial GC","estimating@ohnoconstruction.com","mailbox","{""city"": ""Seattle"", ""location"": ""Seattle, Washington"", ""segment"": ""commercial GC"", ""state"": ""WA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://ohnoconstruction.com/; address the owner; phase-3 confidence: verified; source: https://data.wa.gov/resource/m8qx-ubtq.json?$where=contractorlicensestatus='ACTIVE'%20AND%20specialtycode1desc='GENERAL'%20AND%20state='WA'%20AND%20businesstypecodedesc%20in('Corporation','Limited%20Liability%20Company','Partnership')&$limit=30000"
"omnikey-realty-llc-a67b4e","certly","OmniKey Realty LLC","https://www.omnikeytexas.com/","commercial property management","info@omnikeytexas.com","mailbox","{""city"": ""Plano"", ""location"": ""Plano, Texas"", ""segment"": ""commercial property management"", ""state"": ""TX""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.omnikeytexas.com/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Dallas%2C%20TX&find_text=Commercial%20Property%20Management&page=1"
"out-fast-property-management-llc-d1c1fe","certly","Out Fast Property Management LLC","https://www.outfastpropertymanagement.com/","residential property management","admin@outfastpropertymanagement.com","mailbox","{""city"": ""Tampa"", ""location"": ""Tampa, Florida"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""FL""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://outfastpropertymanagement.com/contact/; phase-3 contact page was https://www.outfastpropertymanagement.com/contact/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/florida/tampa"
"out-fast-property-management-llc-038ab0","certly","Out Fast Property Management, LLC","https://outfastpropertymanagement.com/","commercial property management","admin@outfastpropertymanagement.com","mailbox","{""city"": ""Tampa"", ""location"": ""Tampa, Florida"", ""segment"": ""commercial property management"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://outfastpropertymanagement.com/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Tampa%2C%20FL&find_text=Commercial%20Property%20Management&page=1"
"pacific-pile-marine-lp-ae489a","certly","Pacific Pile & Marine, LP","https://pacificpile.com","commercial GC","info@pacificpile.com","mailbox","{""city"": ""Seattle"", ""location"": ""Seattle, Washington"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""WA""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://pacificpile.com/contact-page/; phase-3 contact page was https://pacificpile.com/contact-page/; address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"palmetto-state-properties-associates-a039d8","certly","Palmetto State Properties & Associates","https://palmettost.com/","residential property management","help@palmettost.com","mailbox","{""city"": ""Mt. Pleasant"", ""location"": ""Mt. Pleasant, South Carolina"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""SC""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://palmettost.com/contact-us/; phase-3 contact page was https://palmettost.com/contact-us/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/south-carolina/charleston"
"paradigm-construction-2e2bb4","certly","Paradigm Construction","https://pcc-tx.com","commercial GC","info@pcc-tx.com","mailbox","{""city"": ""Tomball"", ""location"": ""Tomball, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"paramount-commercial-real-estate-service-498897","certly","Paramount Commercial Real Estate Services","https://paramountcres.com/","residential property management","info@paramountcres.com","mailbox","{""city"": ""Omaha"", ""location"": ""Omaha, Nebraska"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""NE""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.paramountcres.com/contact; phase-3 contact page was https://www.paramountcres.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/nebraska/omaha"
"parkbridge-capital-investment-group-e11765","certly","Parkbridge Capital Investment Group","https://parkbridgecapital.com/","manufactured housing community operator","admin@parkbridgecapital.com","mailbox","{""segment"": ""manufactured housing community operator"", ""size_signal_raw"": ""2100 est. manufactured-home lots owned""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://parkbridgecapital.com/; address the director of operations; phase-3 confidence: secondary; source: https://www.mobilehomeuniversity.com/mhu-top-100-community-owners.php"
"partners-community-management-043aab","certly","Partners Community Management","https://www.partnerscm.com/","HOA / community association management","info@partnerscm.com","mailbox","{""city"": ""Monterey Park"", ""location"": ""Monterey Park, California"", ""segment"": ""HOA / community association management"", ""state"": ""CA""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.partnerscm.com/; phase-3 contact page was https://www.partnerscm.com/; address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/partners-community-management/"
