"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","DBE certified construction firm","The Demo Diva Demolition, LLC","http://www.thedemodiva.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Demolition; Dumpster Rental (Roll-Off Containers); Site Preparation; Trucking & Hauling; Excavation; Disaster Clean-Up;; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","THE ELLIS COMPANY, LLC","http://www.tecoellis.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Commercial Roofing; Waterproofing and Sheet Metal; Roofing Contractors; Downspouts; Sheet Metal (except stampings) Manufacturing; Asphalt Roof Shingle; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","The Olympic Group, LLC","http://www.olympicnola.net","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Building Construction; Residential Construction; Building Renovations;; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","THE PEOPLES ELECTRICIAN LLC","http://tpellc.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Electrical Work; Low-voltage Wiring; Electrical Maintenance; Security Systems & CCTV Installation; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","The Solu Group, LLC","http://thesolugroup.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Carpentry & Woodworking; Custom Millwork; Cabinetry; Custom Furniture Manufacturing; Framing; Sheet Rock; Audio/Visual Installation; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Thornville Services, Inc.","","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Residential Building Construction, Industrial Consultation, Commercial and Industrial construction, Site Preparation, Highway, Street and Bridges Cons; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Three J's Environmental Service","","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Asbestos and Mold Remediation; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","T Lutcher Trucking LLC","","New Orleans, LA","certification: SLDBE (NOAB)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Dump Trucking; Heavy Construction (less than $50,000); Demolition Services (less than $50,000); Site Prep for Construction (less than $50,000);; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Tri-C Civil Construction, LLC","http://www.triccivilconstruction.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Building Construction; Heavy Construction; Remodeling & Renovations; Concrete Contractors; Site Preparation; Demolition; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Triple HHH Solutions LLC","","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Electrical Contractor; Electrical Insulation; Mechanical Contractor; Solar Installation Contractor; Building Construction; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Trucking Innovation LLC","http://www.truckinginnovationnola.com","New Orleans, LA","certification: SLDBE (SWB)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Dump Truck Hauling; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Truckla Services, Inc.","http://truckla.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Dump Trucking; Freight Trucking (Long Distance & Local); Logistics; Building Construction; Heavy Construction; Site Preparation; Clearing, Grubbing an; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","UH Services Group, LLC","http://www.uhservicesgroup.com","New Orleans, LA","certification: SLDBE (NOAB)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Building Construction; Demolishing Work; Welding; Marine Construction; Marine Salvage; Trenchless Construction and Pipeline Maintenance; Municipal & P; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Ultimate Drywall & Painting Plus, LLC","","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Building Construction Contractor; Additions, Alteration and Renovations for Commercial & Residential Building Construction; Dry Wall Installation; Pai; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Vinson Construction Services, LLC","http://vinsonllc.com","New Orleans, LA","certification: SLDBE (HNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Commercial & Residential Construction; Heavy Construction; Highway, Street and Bridge Construction; Municipal and Public Works Construction; Specialty; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","V. Keeler & Associates, Inc.","http://www.vkeeler.com","New Orleans, LA","certification: SLDBE (NOAB)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: building construction; highway, street and bridge construction; heavy construction; municipal & public works construction; specialty: cleaning, grubbi; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Walker Contractors LLC","http://www.walkercontractorsllc.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Electrical Contractor; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Weber Trucking, LLC","","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Trucking and Hauling; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","Webre Construction LLC","http://www.webreconstructionnola.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Project Management; Construction Management for Residential & Commercial Renovations; General Contractor for New Construction for Residential & Commer; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","WHITE STAR COMMERCIAL, INC.","http://www.whitestarcommercial.com","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: General Contractor for Building Construction and Municipal & Public Works Construction; Construction Management; Carpentry; Plumbing; Mechanical Work;; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","WJE, LLC","","New Orleans, LA","certification: SLDBE (NOAB)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Master Plumber; Mechanical Work; Municipal and Public Works Construction: Plumbing; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","W W Lawn Care LLC","","New Orleans, LA","certification: SLDBE (CNO)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Grass Cutting; Lawn Care; website as published in the register, not independently opened"
"wagelens","end-customer","DBE certified construction firm","W & W Trucking & Equipment Service, LLC","","New Orleans, LA","certification: SLDBE (SWB)","Certified DBE/SLDBE in construction with the City of New Orleans, so it subcontracts on federally assisted local work carrying Davis-Bacon.","","owner or office manager","https://data.nola.gov/d/q42h-ptn2","government-db","verified","2026-09-03","New Orleans DBE directory; capability: Trucking and Hauling of Asphalt, Concrete, Gravel, Sand Dirt and Other Materials; Parking for Tandems, Tri-axles, Dump Trailers, and other equipment &; website as published in the register, not independently opened"
"wagelens","end-customer","public works prequalified contractor (DE)","Richard Y Johnson & Son, INC.","","Lincoln, DE","Delaware public works prequalification, trade: General","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2026-09-11"
"wagelens","end-customer","public works prequalified contractor (DE)","Reglas Painting Co. Inc.","","Baltimore, MD","Delaware public works prequalification, trade: PAINTING","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2027-07-08"
"wagelens","end-customer","public works prequalified contractor (DE)","Richard E Pierson Construction Co Inc","","Pilesgrove, NJ","Delaware public works prequalification, trade: construction","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2027-07-30"
"wagelens","end-customer","public works prequalified contractor (DE)","Gray& Son, Inc","","Timonium, MD","Delaware public works prequalification, trade: Site Work","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2027-07-30"
"wagelens","end-customer","public works prequalified contractor (DE)","Mumford & Miller Concrete CO. Inc","","Middletown, DE","Delaware public works prequalification, trade: Site Work","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2027-07-30"
"wagelens","end-customer","public works prequalified contractor (DE)","The Whiting -Turner Contracting Company","","Newark, DE","Delaware public works prequalification, trade: General Construction","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2027-08-01"
"wagelens","end-customer","public works prequalified contractor (DE)","A-Del Construction","","Newark, DE","Delaware public works prequalification, trade: Demolition","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2027-08-01"
"wagelens","end-customer","public works prequalified contractor (DE)","Reybold Construction Group, LLC","","Bear, DE","Delaware public works prequalification, trade: Site Work","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2027-08-21"
"wagelens","end-customer","public works prequalified contractor (DE)","Greggo & Ferrara","","New Castle, DE","Delaware public works prequalification, trade: General Construction","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2027-09-02"
"wagelens","end-customer","public works prequalified contractor (DE)","Joseph M Zimmer, Inc.","","Salisbury, MD","Delaware public works prequalification, trade: Mechanical /plumbing","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-01-21"
"wagelens","end-customer","public works prequalified contractor (DE)","Summit Steel","","New Castle, DE","Delaware public works prequalification, trade: STEEL","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-02-03"
"wagelens","end-customer","public works prequalified contractor (DE)","Railroad Construction Company, Inc","","Paterson, NJ","Delaware public works prequalification, trade: Concrete","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-02-03"
"wagelens","end-customer","public works prequalified contractor (DE)","East Coast plumbing","","Newark, DE","Delaware public works prequalification, trade: Mechanical /plumbing","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-02-05"
"wagelens","end-customer","public works prequalified contractor (DE)","Enterprise Masonry Corporation","","Wilmington, DE","Delaware public works prequalification, trade: Masonry","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-02-05"
"wagelens","end-customer","public works prequalified contractor (DE)","Jottan Inc","","Delran, NJ","Delaware public works prequalification, trade: Roofing","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-02-05"
"wagelens","end-customer","public works prequalified contractor (DE)","Willow Construction","","Easton, MD","Delaware public works prequalification, trade: Ge","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-03-03"
"wagelens","end-customer","public works prequalified contractor (DE)","Commonwealth Construction Company","","Wilmington, DE","Delaware public works prequalification, trade: General Construction","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-04-08"
"wagelens","end-customer","public works prequalified contractor (DE)","Legend Painting","","Campbell, OH","Delaware public works prequalification, trade: Painting","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-04-08"
"wagelens","end-customer","public works prequalified contractor (DE)","Wohlsen Construction Company","","Wilmington, DE","Delaware public works prequalification, trade: General Construction","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-04-24"
"wagelens","end-customer","public works prequalified contractor (DE)","DXI Construction , Inc","","Churchville, MD","Delaware public works prequalification, trade: General Construction","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-04-29"
"wagelens","end-customer","public works prequalified contractor (DE)","Bausum & Duckett Electric, LLC","","Delmar, DE","Delaware public works prequalification, trade: Electric Power","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-05-23"
"wagelens","end-customer","public works prequalified contractor (DE)","I.D. Griffith, Inc","","Wilmington, DE","Delaware public works prequalification, trade: Mechanical","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-07-08"
"wagelens","end-customer","public works prequalified contractor (DE)","Joseph Rizzo & Sons Construction Company","","New Castle, DE","Delaware public works prequalification, trade: Masonry","Annually prequalified by Delaware OMB for public works, which carries the state prevailing-wage and certified-payroll obligation.","","owner or office manager","https://data.delaware.gov/d/g7vn-fpb4","government-db","verified","2026-09-03","DE Public Works Annually Prequalified Contractors/Subcontractors; prequalification expires 2028-07-08"
"wagelens","end-customer","MWBE/SBE certified construction firm","Mccool Plaster & Drywall Inc","http://www.mccoolplasteranddrywall.com","Cleves, OH","Cincinnati certification: SMALL BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abm Electric LLC","http://abmelectric@ymail.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Professional Masonry Services","","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Cincy Electrical Solutions, LLC","http://www.cincyelectricalsolutions.com","Cincinnati, OH","Cincinnati certification: WOMEN BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Battle Axe Construction, LLC","http://www.battleaxeconstruction.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","The Max Construction Group LLC","http://themaxconstructiongroup.com","Cincinnati, OH","Cincinnati certification: SMALL BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Just Right Construction & Lawn Care Service","http://justrightcon.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Rack Seven Paving","","Cincinnati, OH","Cincinnati certification: WOMEN BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Jostin Construction, Inc.","http://www.jostinconstruction.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Northside Construction & Supply Co., Inc.","http://northsidess.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Ezzie Contractors, LLC","http://www.ezziecontractors.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Schwarz Construction, LLC","http://schwarzconstruction.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Advanced Contracting Group, LLC","","Cincinnati, OH","Cincinnati certification: WOMEN BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Journey Steel, Inc.","http://www.journeysteel.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","West Side Insulation, LLC","http://www.westsideinsulation.com","Cincinnati, OH","Cincinnati certification: SMALL BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Megen Construction Company Inc.","http://www.megenconstruction.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
