"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"48417","5","238","75","0","2025","A","N",9,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,"N",4,80.0,0,0,0,0,0,0,0,0,0,0,0,0
"48419","5","238","75","0","2025","A","",26,135,7375617,1399348,21299,1054,54803,"",0.87,0.46,0.47,0.32,0.27,1.02,1.02,"",-3,-10.3,-16,-10.6,134953,1.9,-258918,-15.6,-4558,-17.6,132,14.3,6852,14.3
"48421","5","238","75","0","2025","A","N",6,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"48423","5","238","75","0","2025","A","",396,3674,227187088,44025795,476982,1189,61845,"",1.18,0.95,0.98,0.85,0.53,1.03,1.04,"",-18,-4.3,49,1.4,9896254,4.6,-29996,-0.1,54847,13.0,36,3.1,1899,3.2
"48425","5","238","75","0","2025","A","",12,92,6365586,957405,5156,1334,69380,"",0.91,0.72,0.63,0.61,0.13,0.88,0.88,"",-3,-20.0,-49,-34.8,-4963550,-43.8,-594678,-38.3,-16405,-76.1,-209,-13.5,-10874,-13.5
"48427","5","238","75","0","2025","A","",18,74,2587679,855588,16189,669,34812,"",0.55,0.15,0.12,0.19,0.20,0.83,0.83,"",3,20.0,22,42.3,607020,30.6,288818,51.0,8758,117.9,-66,-9.0,-3400,-8.9
"48429","5","238","75","0","2025","A","",25,170,8797108,2187208,10957,997,51849,"",1.64,1.54,1.67,1.74,0.43,1.09,1.09,"",0,0.0,-2,-1.2,136466,1.6,-52298,-2.3,4373,66.4,26,2.7,1374,2.7
"48431","5","238","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48433","5","238","75","0","2025","A","N",3,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48435","5","238","75","0","2025","A","N",6,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"48437","5","238","75","0","2025","A","N",7,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"48439","3","238","75","0","2025","A","N",1,0,0,0,0,0,0,"N",3.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48439","5","238","75","0","2025","A","",2598,40006,3253817873,510537013,8000809,1564,81333,"",1.06,1.18,1.27,1.07,0.80,1.08,1.08,"",-19,-0.7,2504,6.7,387921422,13.5,31117525,6.5,-207809,-2.5,94,6.4,4914,6.4
"48441","5","238","75","0","2025","A","",236,2754,199457365,38558821,960069,1393,72436,"",1.25,1.20,1.49,1.32,1.76,1.24,1.24,"",-8,-3.3,276,11.1,39062817,24.4,937429,2.5,402489,72.2,148,11.9,7711,11.9
"48443","5","238","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"48445","5","238","75","0","2025","A","",7,38,1753617,405512,2273,884,45946,"",0.41,0.37,0.34,0.35,0.14,0.91,0.91,"",2,40.0,5,15.2,235487,15.5,25818,6.8,338,17.5,-1,-0.1,-58,-0.1
"48447","5","238","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"48449","5","238","75","0","2025","A","",39,489,40672223,6112165,57685,1601,83245,"",0.96,0.81,1.28,0.70,0.40,1.57,1.57,"",3,8.3,26,5.6,6541984,19.2,313508,5.4,21524,59.5,183,12.9,9503,12.9
"48451","5","238","75","0","2025","A","",206,1514,94330808,18949915,146470,1198,62292,"",1.38,0.91,0.98,1.00,0.49,1.08,1.08,"",4,2.0,49,3.3,2015713,2.2,911011,5.1,8120,5.9,-14,-1.2,-740,-1.2
"48453","3","238","75","0","2025","A","N",1,0,0,0,0,0,0,"N",3.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48453","5","238","75","0","2025","A","",1874,30187,2482237371,389281462,8081239,1581,82228,"",0.74,0.97,0.79,0.87,0.65,0.81,0.81,"",-22,-1.2,1763,6.2,186193018,8.1,12789894,3.4,-305106,-3.6,28,1.8,1450,1.8
"48455","5","238","75","0","2025","A","N",14,0,0,0,0,0,0,"N",1.26,0,0,0,0,0,0,"N",2,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"48457","5","238","75","0","2025","A","N",13,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",-1,-7.1,0,0,0,0,0,0,0,0,0,0,0,0
"48459","5","238","75","0","2025","A","",48,566,37298026,6824981,82192,1267,65907,"",1.69,2.17,2.83,2.17,1.76,1.30,1.30,"",-2,-4.0,-33,-5.5,-746357,-2.0,-687436,-9.2,-27796,-25.3,45,3.7,2376,3.7
"48461","5","238","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48463","5","238","75","0","2025","A","",33,180,8242659,1945011,16934,880,45750,"",0.95,0.55,0.52,0.52,0.25,0.94,0.94,"",1,3.1,25,16.1,1502807,22.3,296462,18.0,-2029,-10.7,45,5.4,2337,5.4
"48465","5","238","75","0","2025","A","",32,189,9619745,2011229,16542,979,50921,"",0.72,0.31,0.31,0.34,0.12,1.01,1.01,"",-2,-5.9,-12,-6.0,-182050,-1.9,-319860,-13.7,-8355,-33.6,43,4.6,2237,4.6
"48467","5","238","75","0","2025","A","",115,805,48794307,10633635,153470,1166,60620,"",2.09,1.86,2.39,1.90,1.55,1.28,1.28,"",-3,-2.5,46,6.1,4218429,9.5,1129030,11.9,48350,46.0,36,3.2,1884,3.2
"48469","5","238","75","0","2025","A","",119,1141,73989920,13331479,158310,1247,64842,"",1.01,0.93,1.05,0.87,0.60,1.14,1.14,"",1,0.8,51,4.7,7272682,10.9,468567,3.6,-36343,-18.7,70,5.9,3634,5.9
"48471","5","238","75","0","2025","A","",80,503,30546447,5539050,54664,1167,60678,"",1.41,0.57,0.63,0.87,0.49,1.10,1.10,"",4,5.3,33,7.0,3931936,14.8,149549,2.8,-196,-0.4,77,7.1,3991,7.0
"48473","5","238","75","0","2025","A","",98,1095,79317263,13403561,203517,1393,72458,"",1.71,1.17,1.33,1.05,0.84,1.13,1.13,"",4,4.3,36,3.4,6091260,8.3,582071,4.5,25989,14.6,63,4.7,3295,4.8
"48475","5","238","75","0","2025","A","",22,492,56233913,7708348,95278,2196,114200,"",1.14,2.31,3.07,2.28,1.26,1.33,1.33,"N",-2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"48477","5","238","75","0","2025","A","",78,521,30204560,5973915,26381,1115,57956,"",1.47,0.93,1.02,0.89,0.27,1.09,1.09,"",1,1.3,-25,-4.6,30903,0.1,-266090,-4.3,-32499,-55.2,53,5.0,2743,5.0
"48479","5","238","75","0","2025","A","",178,1379,72096497,17091740,255010,1005,52269,"",0.61,0.38,0.41,0.38,0.38,1.10,1.10,"",8,4.7,155,12.7,13418401,22.9,2964791,21.0,69238,37.3,83,9.0,4329,9.0
"48481","5","238","75","0","2025","A","",54,358,21339163,3965951,31110,1147,59648,"",0.96,0.66,0.73,0.57,0.24,1.10,1.10,"",-2,-3.6,-6,-1.6,402254,1.9,168869,4.4,-12569,-28.8,40,3.6,2089,3.6
"48483","5","238","75","0","2025","A","N",6,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48485","5","238","75","0","2025","A","",169,1359,79672533,15980733,258800,1128,58633,"",1.06,0.77,0.83,0.80,0.84,1.08,1.08,"",-8,-4.5,57,4.4,4343797,5.8,383732,2.5,66390,34.5,16,1.4,799,1.4
"48487","5","238","75","0","2025","A","",12,47,2037708,543478,1360,835,43432,"",0.73,0.23,0.21,0.30,0.06,0.88,0.88,"",-4,-25.0,-9,-16.1,-331705,-14.0,-123210,-18.5,-1491,-52.3,15,1.8,804,1.9
"48489","5","238","75","0","2025","A","",6,42,2080149,599386,3570,952,49527,"",0.41,0.30,0.31,0.37,0.09,1.05,1.05,"",0,0.0,4,10.5,196898,10.5,105888,21.5,-887,-19.9,9,1.0,505,1.0
"48491","5","238","75","0","2025","A","",1120,14949,1159091391,185746764,1940086,1491,77535,"",1.44,1.87,1.76,1.62,0.80,0.94,0.94,"",2,0.2,191,1.3,39575384,3.5,870508,0.5,-99237,-4.9,32,2.2,1679,2.2
"48493","5","238","75","0","2025","A","",104,728,44801687,8440881,166420,1183,61520,"",2.30,2.27,2.62,2.07,2.22,1.15,1.15,"",-2,-1.9,2,0.3,1488650,3.4,558105,7.1,44373,36.4,36,3.1,1881,3.2
"48495","5","238","75","0","2025","A","",11,127,11060004,1540695,16453,1671,86916,"",0.97,0.90,0.83,0.71,0.45,0.92,0.92,"",-1,-8.3,12,10.4,1648725,17.5,-26504,-1.7,3985,32.0,103,6.6,5374,6.6
"48497","5","238","75","0","2025","A","",171,1770,132802917,22405841,155722,1443,75026,"",2.07,2.43,2.93,2.13,0.85,1.21,1.21,"",12,7.5,263,17.5,29626404,28.7,2339120,11.7,18093,13.1,126,9.6,6542,9.6
"48499","5","238","75","0","2025","A","",67,326,18123194,3751182,22259,1071,55678,"",1.44,0.91,1.03,0.90,0.33,1.13,1.13,"",-2,-2.9,26,8.7,1736546,10.6,16221,0.4,-5552,-20.0,22,2.1,1147,2.1
"48501","5","238","75","0","2025","A","",15,206,19316750,2607232,47784,1807,93961,"",1.14,1.93,2.24,1.93,2.26,1.16,1.16,"N",-1,-6.2,0,0,0,0,0,0,0,0,0,0,0,0
"48503","5","238","75","0","2025","A","",36,181,9373087,2137678,16531,995,51737,"",1.22,0.78,0.65,0.68,0.41,0.84,0.84,"",0,0.0,-29,-13.8,-1768862,-15.9,-466783,-17.9,-743,-4.3,-25,-2.5,-1278,-2.4
"48505","5","238","75","0","2025","A","",6,82,4327906,884191,14014,1014,52726,"",0.71,0.83,1.06,0.83,0.70,1.28,1.28,"",1,20.0,-12,-12.8,-832456,-16.1,-83249,-8.6,-14706,-51.2,-38,-3.6,-1977,-3.6
"48507","5","238","75","0","2025","A","N",7,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"48999","5","238","75","0","2025","A","",4203,14838,1161844009,224244568,6041951,1506,78303,"",0.75,0.74,0.52,0.60,0.46,0.70,0.70,"",859,25.7,1345,10.0,128181638,12.4,12853890,6.1,-325414,-5.1,33,2.2,1694,2.2
"49000","5","238","55","0","2025","A","",10496,97550,6776549025,4506779077,30896467,1336,69467,"",1.52,1.68,1.68,1.66,1.37,1.00,1.00,"",108,1.0,2630,2.8,516762846,8.3,293108520,7.0,-1241870,-3.9,68,5.4,3519,5.3
"49001","5","238","75","0","2025","A","",20,108,5231334,4379976,35065,932,48476,"",1.50,1.05,0.98,1.12,0.95,0.93,0.93,"",2,11.1,8,8.0,983600,23.2,742975,20.4,4863,16.1,119,14.6,6210,14.7
"49003","5","238","75","0","2025","A","",162,1523,116525424,77046119,566631,1471,76498,"",2.02,1.84,2.27,1.89,2.07,1.23,1.23,"",8,5.2,90,6.3,5760622,5.2,8636345,12.6,-82203,-12.7,-16,-1.1,-802,-1.0
"49005","5","238","75","0","2025","A","",450,2691,140237103,107678584,824490,1002,52109,"",2.02,1.26,1.19,1.28,1.49,0.94,0.94,"",-6,-1.3,221,8.9,9112098,6.9,6643282,6.6,-128609,-13.5,-19,-1.9,-989,-1.9
"49007","5","238","75","0","2025","A","",31,276,19018405,12597105,115481,1327,69011,"",0.99,0.95,1.24,1.09,1.21,1.31,1.31,"",-3,-8.8,3,1.1,1511963,8.6,250307,2.0,-114108,-49.7,95,7.7,4944,7.7
"49009","5","238","75","0","2025","A","N",3,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"49011","5","238","75","0","2025","A","",824,8259,547398118,382998001,2280756,1275,66282,"",1.60,1.72,1.89,1.95,1.65,1.10,1.10,"",11,1.4,154,1.9,35630802,7.0,21313373,5.9,-239668,-9.5,61,5.0,3137,5.0
"49013","5","238","75","0","2025","A","",66,392,25607379,19090060,213413,1255,65283,"",1.55,1.28,1.35,1.43,1.75,1.06,1.06,"",2,3.1,16,4.3,3058127,13.6,2194552,13.0,95089,80.4,101,8.8,5298,8.8
"49015","5","238","75","0","2025","A","",15,165,10394683,7526789,73886,1213,63062,"",1.10,1.36,1.43,1.43,1.04,1.05,1.05,"",1,7.1,-29,-14.9,-1775150,-14.6,-1790050,-19.2,-12300,-14.3,9,0.7,439,0.7
"49017","5","238","75","0","2025","A","",14,36,1959075,1572340,10453,1039,54043,"",1.01,0.41,0.31,0.53,0.14,0.75,0.75,"",1,7.7,-32,-47.1,-2207523,-53.0,-1513565,-49.0,-4799,-31.5,-142,-12.0,-7381,-12.0
"49019","5","238","75","0","2025","A","",37,168,9101745,7644439,112023,1044,54312,"",1.10,0.73,0.82,0.77,0.73,1.12,1.12,"",-2,-5.1,4,2.4,854652,10.4,936607,14.0,65941,143.1,80,8.3,4178,8.3
"49021","5","238","75","0","2025","A","",270,1830,93198856,75854142,429437,980,50935,"",2.43,2.11,2.15,2.26,1.96,1.02,1.02,"",20,8.0,244,15.4,16205649,21.0,12537324,19.8,35605,9.0,46,4.9,2384,4.9
"49023","5","238","75","0","2025","A","",50,356,19802876,15021576,76664,1070,55639,"",2.48,2.28,2.57,2.70,1.82,1.13,1.13,"",5,11.1,41,13.0,3006770,17.9,2109723,16.3,2402,3.2,45,4.4,2360,4.4
"49025","5","238","75","0","2025","A","",34,89,3432143,3011484,19670,739,38420,"",1.58,0.63,0.53,0.63,0.42,0.84,0.84,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"49027","5","238","75","0","2025","A","",40,152,9380076,6805292,57746,1185,61610,"",1.74,0.84,0.88,0.91,1.22,1.04,1.04,"",2,5.3,-32,-17.4,-4040936,-30.1,-1470159,-17.8,-37478,-39.4,-220,-15.7,-11430,-15.6
"49029","5","238","75","0","2025","A","",72,599,35249196,26274281,113122,1132,58888,"",3.15,4.92,4.46,5.00,2.90,0.91,0.91,"",5,7.5,46,8.3,2707642,8.3,2667340,11.3,-33519,-22.9,1,0.1,51,0.1
"49031","5","238","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"49033","5","238","75","0","2025","A","N",6,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"49035","5","238","75","0","2025","A","",3676,38556,2866210848,1843133537,15757599,1430,74339,"",1.11,1.43,1.32,1.34,1.31,0.93,0.93,"",-47,-1.3,1560,4.2,227999990,8.6,121586118,7.1,249779,1.6,59,4.3,3028,4.2
"49037","5","238","75","0","2025","A","",15,148,6738252,5786840,59662,879,45683,"",0.83,0.93,0.82,1.06,1.00,0.89,0.89,"",-4,-21.1,31,26.5,1728179,34.5,1385207,31.5,-61,-0.1,53,6.4,2709,6.3
"49039","5","238","75","0","2025","A","",86,445,22194730,17489175,131725,959,49876,"",2.33,1.40,1.51,1.83,1.96,1.08,1.08,"",1,1.2,-1,-0.2,612252,2.8,401064,2.3,-34226,-20.6,28,3.0,1458,3.0
"49041","5","238","75","0","2025","A","",68,318,12965270,11076866,69267,784,40761,"",1.70,0.95,0.78,0.85,0.73,0.82,0.82,"",0,0.0,-32,-9.1,-1231971,-8.7,-988620,-8.2,-13741,-16.6,4,0.5,226,0.6
"49043","5","238","75","0","2025","A","",211,1507,101427446,74118561,440303,1295,67319,"",1.20,1.39,1.34,1.28,0.70,0.97,0.96,"",-9,-4.1,23,1.5,9878241,10.8,7129397,10.6,-26002,-5.6,109,9.2,5649,9.2
"49045","5","238","75","0","2025","A","",156,953,52993610,41926393,256167,1070,55622,"",2.02,1.39,1.44,1.48,1.19,1.03,1.03,"",13,9.1,1,0.1,1037243,2.0,885265,2.2,-52895,-17.1,21,2.0,1065,2.0
"49047","5","238","75","0","2025","A","",96,1261,88621140,61216711,338333,1352,70283,"",1.43,2.42,2.74,2.40,1.36,1.13,1.13,"",4,4.3,11,0.9,3502530,4.1,7886765,14.8,-112886,-25.0,42,3.2,2165,3.2
"49049","5","238","75","0","2025","A","",2058,22517,1703786773,1041971447,5559061,1455,75667,"",1.82,2.24,2.62,2.29,1.54,1.17,1.17,"",72,3.6,3,0.0,146462990,9.4,62857758,6.4,-407793,-6.8,125,9.4,6496,9.4
"49051","5","238","75","0","2025","A","",181,1024,59705930,45848172,272128,1121,58288,"",2.20,2.43,2.34,2.51,1.90,0.96,0.96,"",5,2.8,38,3.9,4497229,8.1,3350966,7.9,14339,5.6,44,4.1,2272,4.1
"49053","5","238","75","0","2025","A","",1086,8008,437257866,337719758,1406498,1050,54600,"",2.65,2.67,2.86,2.70,1.62,1.07,1.07,"",22,2.1,116,1.5,29070811,7.1,20542404,6.5,-170317,-10.8,55,5.5,2876,5.6
"49055","5","238","75","0","2025","A","N",12,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,"N",2,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"49057","5","238","75","0","2025","A","",758,6055,382262458,274345561,1630334,1214,63127,"",2.07,1.47,1.52,1.52,1.19,1.03,1.03,"",6,0.8,130,2.2,21361014,5.9,14123275,5.4,-231206,-12.4,43,3.7,2215,3.6
"50000","5","238","55","0","2025","A","",1878,9977,701877645,186187779,4994545,1353,70350,"",1.16,0.97,1.01,1.06,0.95,1.05,1.04,"",10,0.5,90,0.9,40415452,6.1,6929997,3.9,140481,2.9,66,5.1,3450,5.2
"50001","5","238","75","0","2025","A","",136,588,37458659,10207820,216185,1224,63669,"",1.51,1.13,1.14,1.22,0.99,1.01,1.01,"",-4,-2.9,-3,-0.5,934364,2.6,263215,2.6,-6581,-3.0,36,3.0,1877,3.0
"50003","5","238","75","0","2025","A","",110,418,25269326,7507252,162014,1163,60453,"",1.11,0.75,0.73,0.75,0.50,0.97,0.97,"",4,3.8,-17,-3.9,379492,1.5,-220370,-2.9,8913,5.8,64,5.8,3290,5.8
"50005","5","238","75","0","2025","A","",86,391,24705168,7327216,231205,1216,63212,"",1.42,1.05,1.14,1.22,1.29,1.09,1.09,"",0,0.0,-4,-1.0,535409,2.2,214682,3.0,-4123,-1.8,39,3.3,2010,3.3
"50007","5","238","75","0","2025","A","",393,3300,259475181,63521074,1776344,1512,78637,"",0.84,0.96,0.98,1.07,1.08,1.03,1.03,"",-6,-1.5,-79,-2.3,10552314,4.2,1221877,2.0,29867,1.7,95,6.7,4960,6.7
"50009","5","238","75","0","2025","A","N",12,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"50011","5","238","75","0","2025","A","",120,459,30348816,8721729,220696,1272,66119,"",1.52,0.83,0.87,0.90,0.84,1.05,1.05,"",4,3.4,28,6.5,2477006,8.9,741360,9.3,19642,9.8,28,2.3,1426,2.2
"50013","5","238","75","0","2025","A","",18,104,6468217,2034373,63768,1196,62194,"",1.18,2.21,2.66,2.25,2.31,1.21,1.21,"",0,0.0,17,19.5,1481950,29.7,372998,22.5,13750,27.5,98,8.9,5099,8.9
"50015","5","238","75","0","2025","A","",98,484,32924098,8905103,231153,1308,68037,"",1.26,1.15,1.31,1.06,0.75,1.14,1.14,"",7,7.7,40,9.0,3879189,13.4,1020403,12.9,18796,8.9,51,4.1,2682,4.1
"50017","5","238","75","0","2025","A","",94,376,25914586,6712984,161095,1325,68922,"",1.81,1.44,1.73,1.63,1.31,1.20,1.20,"",0,0.0,1,0.3,1845084,7.7,125210,1.9,-6846,-4.1,90,7.3,4680,7.3
"50019","5","238","75","0","2025","A","",92,457,30887003,8183926,266645,1300,67586,"",1.68,1.32,1.67,1.43,1.18,1.26,1.26,"",2,2.2,9,2.0,2592125,9.2,491023,6.4,-1066,-0.4,85,7.0,4393,7.0
"50021","5","238","75","0","2025","A","",208,1006,63268834,17921312,560537,1210,62918,"",1.57,1.19,1.22,1.17,1.05,1.02,1.02,"",2,1.0,64,6.8,4979481,8.5,606803,3.5,12311,2.2,20,1.7,1012,1.6
"50023","5","238","75","0","2025","A","",159,814,56162920,15081727,386714,1327,69024,"",1.01,0.73,0.71,0.86,0.75,0.98,0.98,"",-3,-1.9,1,0.1,4255930,8.2,-80002,-0.5,-44325,-10.3,100,8.1,5210,8.2
"50025","5","238","75","0","2025","A","",138,706,50289433,13069529,324169,1370,71215,"",1.12,1.01,1.23,1.04,0.81,1.21,1.21,"",-4,-2.8,-10,-1.4,1565412,3.2,340523,2.7,18488,6.0,62,4.7,3204,4.7
"50027","5","238","75","0","2025","A","",192,729,49069042,13668889,303324,1294,67272,"",1.26,0.94,0.97,1.03,0.79,1.04,1.04,"",2,1.1,26,3.7,3772463,8.3,1184324,9.5,52841,21.1,55,4.4,2854,4.4
"50999","5","238","75","0","2025","A","N",22,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",4,22.2,0,0,0,0,0,0,0,0,0,0,0,0
"51000","3","238","55","0","2025","A","",5,38,2140054,0,0,1081,56194,"",2.56,1.41,1.20,0.00,0.00,0.85,0.85,"",0,0.0,2,5.6,94666,4.6,0,0.0,0,0.0,-7,-0.6,-361,-0.6
"51000","5","238","55","0","2025","A","",13556,144819,11299737280,1610735981,12157832,1501,78026,"",0.87,1.04,1.02,0.97,0.72,0.97,0.97,"",-311,-2.2,8797,6.5,1296423553,13.0,111214144,7.4,2068965,20.5,87,6.2,4484,6.1
"51001","5","238","75","0","2025","A","",46,178,10162548,1753939,4571,1095,56933,"",0.80,0.41,0.42,0.33,0.06,1.02,1.02,"",2,4.5,13,7.9,1712726,20.3,25881,1.5,-606,-11.7,112,11.4,5799,11.3
"51003","5","238","75","0","2025","A","",160,1535,105977942,15977644,118594,1328,69045,"",0.78,0.70,0.65,0.87,0.82,0.92,0.92,"",-4,-2.4,-16,-1.0,4646027,4.6,296951,1.9,16233,15.9,71,5.6,3701,5.7
"51005","5","238","75","0","2025","A","",20,98,5821284,1043869,15970,1143,59451,"",0.89,0.90,1.13,0.92,1.65,1.25,1.25,"",-1,-4.8,18,22.5,1189865,25.7,179749,20.8,-3430,-17.7,30,2.7,1558,2.7
"51007","5","238","75","0","2025","A","",52,350,19818203,3648636,13291,1090,56677,"",2.59,4.19,4.70,3.25,1.59,1.12,1.12,"",-2,-3.7,-2,-0.6,1244634,6.7,-86318,-2.3,-972,-6.8,74,7.3,3849,7.3
"51009","5","238","75","0","2025","A","",57,313,20862197,3134932,12567,1281,66617,"",1.52,1.19,1.61,1.16,0.61,1.35,1.35,"",-3,-5.0,2,0.6,1606920,8.3,-55442,-1.7,-4808,-27.7,89,7.5,4620,7.5
"51011","5","238","75","0","2025","A","",30,311,18524015,3014266,9276,1146,59579,"",1.19,2.54,3.46,2.24,1.06,1.36,1.36,"",1,3.4,38,13.9,2864876,18.3,272213,9.9,-1694,-15.4,42,3.8,2167,3.8
"51013","5","238","75","0","2025","A","",82,336,35128267,3613685,20307,2011,104574,"",0.18,0.06,0.04,0.05,0.03,0.80,0.80,"",-5,-5.7,-44,-11.6,834001,2.4,-606974,-14.4,2992,17.3,275,15.8,14286,15.8
"51015","5","238","75","0","2025","A","",166,1742,122848836,18203117,70707,1357,70539,"",1.68,1.67,1.92,1.51,0.60,1.15,1.15,"",-1,-0.6,41,2.4,8784321,7.7,121875,0.7,-27552,-28.0,67,5.2,3485,5.2
"51017","5","238","75","0","2025","A","N",12,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",-2,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"51019","5","238","75","0","2025","A","",166,774,49596160,8349258,52862,1232,64043,"",1.47,1.23,1.57,1.17,0.91,1.28,1.28,"",1,0.6,8,1.0,3338781,7.2,-143801,-1.7,10820,25.7,71,6.1,3694,6.1
"51021","5","238","75","0","2025","A","N",4,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51023","5","238","75","0","2025","A","",65,380,27688769,3788321,15946,1400,72801,"",1.35,0.92,1.13,0.75,0.29,1.23,1.23,"",-3,-4.4,-10,-2.6,1795906,6.9,-143706,-3.7,3858,31.9,125,9.8,6480,9.8
"51025","5","238","75","0","2025","A","",11,53,2902035,607229,6106,1046,54413,"",0.47,0.46,0.47,0.56,0.43,1.02,1.02,"",-2,-15.4,-3,-5.4,-8293,-0.3,-26184,-4.1,593,10.8,38,3.8,1975,3.8
"51027","5","238","75","0","2025","A","",12,54,2692107,631104,3508,962,50008,"",0.46,0.28,0.22,0.33,0.19,0.80,0.79,"",0,0.0,-12,-18.2,-500239,-15.7,-152584,-19.5,1124,47.1,25,2.7,1270,2.6
"51029","5","238","75","0","2025","A","",32,106,4369722,986854,5487,795,41354,"",1.37,1.04,0.82,1.19,0.91,0.79,0.79,"",-2,-5.9,-6,-5.4,-99560,-2.2,-98858,-9.1,1549,39.3,30,3.9,1598,4.0
"51031","5","238","75","0","2025","A","",134,1619,103853055,17138257,80058,1233,64137,"",1.57,2.59,2.20,1.96,1.26,0.85,0.85,"",-2,-1.5,34,2.1,6094463,6.2,266466,1.6,498,0.6,47,4.0,2469,4.0
"51033","5","238","75","0","2025","A","",37,215,13265010,2321723,20082,1184,61578,"",1.02,0.92,1.13,0.74,0.35,1.24,1.24,"",0,0.0,37,20.8,2452697,22.7,571605,32.7,9454,89.0,14,1.2,749,1.2
"51035","5","238","75","0","2025","A","",26,108,5197932,1104154,10672,926,48129,"",0.81,0.56,0.63,0.42,0.52,1.13,1.12,"",2,8.3,-15,-12.2,-355750,-6.4,-86464,-7.3,5496,106.2,56,6.4,2885,6.4
"51036","5","238","75","0","2025","A","",27,448,32435302,4477913,19074,1393,72454,"",2.35,6.49,7.91,4.93,3.30,1.22,1.22,"",0,0.0,-13,-2.8,710250,2.2,-194629,-4.2,4122,27.6,69,5.2,3599,5.2
"51037","5","238","75","0","2025","A","N",8,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",-2,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"51041","5","238","75","0","2025","A","",638,6958,501723053,77772541,557711,1387,72107,"",1.25,1.40,1.60,1.25,0.82,1.14,1.14,"",-25,-3.8,103,1.5,44927175,9.8,2147653,2.8,49291,9.7,106,8.3,5471,8.2
