"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"41047","5","2382","76","0","2025","A","",232,2476,225681517,142367129,3531591,1753,91163,"",0.98,0.84,1.08,1.18,1.05,1.28,1.28,"",1,0.4,-39,-1.6,6925834,3.2,7599844,5.6,370726,11.7,81,4.8,4194,4.8
"41049","5","2382","76","0","2025","A","",10,73,9693305,4554987,116993,2554,132785,"",1.24,0.65,1.08,0.65,0.56,1.66,1.66,"",-1,-9.1,12,19.7,1936177,25.0,686036,17.7,36119,44.7,118,4.8,6138,4.8
"41051","3","2382","76","0","2025","A","N",1,0,0,0,0,0,0,"N",6.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41051","5","2382","76","0","2025","A","",383,9332,1108192215,567904863,16245005,2284,118748,"",0.51,1.13,1.47,1.38,1.35,1.30,1.30,"",-1,-0.3,-1015,-9.8,-98230559,-8.1,-57013673,-9.1,-852923,-5.0,42,1.9,2152,1.8
"41053","5","2382","76","0","2025","A","",48,214,14775758,10647834,203380,1326,68938,"",1.10,0.61,0.71,0.76,0.51,1.17,1.17,"",0,0.0,-26,-10.8,-1174812,-7.4,-539094,-4.8,-1654,-0.8,47,3.7,2431,3.7
"41055","5","2382","76","0","2025","A","N",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41057","5","2382","76","0","2025","A","",12,44,2914996,2081025,28239,1279,66502,"",0.58,0.27,0.30,0.32,0.16,1.12,1.12,"",-4,-25.0,-2,-4.3,-58860,-2.0,-25306,-1.2,-5144,-15.4,38,3.1,1970,3.1
"41059","5","2382","76","0","2025","A","",53,348,31528772,19178504,356800,1741,90557,"",1.12,0.63,0.88,0.79,0.53,1.40,1.40,"",0,0.0,34,10.8,6165890,24.3,3086320,19.2,54333,18.0,190,12.3,9912,12.3
"41061","5","2382","76","0","2025","A","",24,125,8316569,6333695,96898,1275,66312,"",1.22,0.72,0.81,0.98,0.51,1.13,1.13,"",-1,-4.0,0,0.0,236977,2.9,510044,8.8,-21036,-17.8,30,2.4,1589,2.5
"41063","5","2382","76","0","2025","A","",9,33,2323656,1663760,32835,1361,70771,"",1.03,0.69,0.81,0.97,0.65,1.17,1.17,"",-1,-10.0,-1,-2.9,208638,9.9,42261,2.6,13762,72.2,162,13.5,8412,13.5
"41065","5","2382","76","0","2025","A","",17,101,7563332,5279078,114216,1442,75008,"",0.82,0.52,0.62,0.71,0.55,1.18,1.18,"",-1,-5.6,-11,-9.8,-335550,-4.2,-368089,-6.5,733,0.6,88,6.5,4587,6.5
"41067","5","2382","76","0","2025","A","",344,5692,610917183,337746359,8699110,2064,107321,"",0.81,1.13,1.23,1.15,1.07,1.10,1.10,"",-11,-3.1,-393,-6.5,-40522986,-6.2,-20369066,-5.7,-98625,-1.1,5,0.2,257,0.2
"41071","5","2382","76","0","2025","A","",69,500,42416472,27138146,579022,1633,84904,"",0.98,0.75,1.02,0.86,0.70,1.36,1.36,"",9,15.0,36,7.8,4859962,12.9,2931391,12.1,114017,24.5,77,4.9,3978,4.9
"41999","5","2382","76","0","2025","A","",230,679,70116471,44299353,1061633,1985,103214,"",0.78,0.91,0.69,0.74,0.59,0.75,0.75,"",4,1.8,61,9.9,15575419,28.6,9020835,25.6,233952,28.3,287,16.9,14912,16.9
"42000","3","2382","56","0","2025","A","N",3,0,0,0,0,0,0,"N",1.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42000","5","2382","56","0","2025","A","",7752,82930,7497244523,1087130936,60156713,1739,90405,"",1.02,0.82,0.92,0.79,0.86,1.12,1.12,"",54,0.7,1566,1.9,474026263,6.7,24021837,2.3,2354760,4.1,79,4.8,4087,4.7
"42001","5","2382","76","0","2025","A","",68,402,30433245,4862277,156791,1457,75752,"",1.54,0.72,0.88,0.67,0.48,1.22,1.22,"",4,6.2,50,14.2,6519939,27.3,467268,10.6,12488,8.7,149,11.4,7752,11.4
"42003","5","2382","76","0","2025","A","",750,10090,913840212,132351057,8409858,1742,90571,"",1.05,0.90,0.92,0.92,1.12,1.02,1.02,"",-2,-0.3,481,5.0,110230740,13.7,6993385,5.6,442349,5.6,134,8.3,6940,8.3
"42005","5","2382","76","0","2025","A","",40,373,25451259,4692397,257224,1313,68295,"",1.42,1.44,1.70,1.40,1.38,1.18,1.18,"",2,5.3,16,4.5,2206583,9.5,26308,0.6,-547,-0.2,60,4.8,3138,4.8
"42007","5","2382","76","0","2025","A","",87,557,41729838,7438475,457743,1442,74964,"",1.24,0.69,0.78,0.70,0.78,1.13,1.13,"",2,2.4,-26,-4.5,-436926,-1.0,-133853,-1.8,-16843,-3.5,52,3.7,2678,3.7
"42009","5","2382","76","0","2025","A","",20,128,9239111,1498960,81683,1393,72416,"",0.82,0.47,0.61,0.38,0.40,1.32,1.32,"",0,0.0,13,11.3,1054447,12.9,212036,16.5,12149,17.5,24,1.8,1245,1.7
"42011","5","2382","76","0","2025","A","",249,2861,256402017,37251775,2194252,1723,89614,"",1.43,0.98,1.22,0.90,1.09,1.25,1.25,"",1,0.4,171,6.4,30566804,13.5,3201406,9.4,225316,11.4,109,6.8,5673,6.8
"42013","5","2382","76","0","2025","A","",71,608,40018096,7549178,401437,1265,65774,"",1.04,0.62,0.69,0.58,0.64,1.10,1.10,"",-3,-4.1,-30,-4.7,-408600,-1.0,-330098,-4.2,-33663,-7.7,47,3.9,2459,3.9
"42015","5","2382","76","0","2025","A","",24,162,9727064,2117069,71669,1156,60105,"",0.81,0.44,0.38,0.48,0.34,0.87,0.87,"",0,0.0,-11,-6.4,-73174,-0.7,27759,1.3,-5970,-7.7,68,6.2,3538,6.3
"42017","5","2382","76","0","2025","A","",683,6233,609547050,79337472,4464562,1881,97797,"",1.63,1.35,1.82,1.18,1.32,1.35,1.35,"",9,1.3,245,4.1,54208083,9.8,3424698,4.5,528291,13.4,98,5.5,5059,5.5
"42019","5","2382","76","0","2025","A","",124,1419,120583624,19173228,1220017,1634,84988,"",1.15,0.95,1.10,0.92,1.16,1.15,1.15,"",-6,-4.6,-31,-2.1,3150027,2.7,124101,0.7,-7018,-0.6,77,4.9,3999,4.9
"42021","5","2382","76","0","2025","A","",59,538,38409593,6677730,365043,1374,71426,"",0.93,0.69,0.86,0.67,0.75,1.26,1.26,"",1,1.7,-7,-1.3,2826265,7.9,-660156,-9.0,-43587,-10.7,118,9.4,6126,9.4
"42023","5","2382","76","0","2025","A","N",2,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42025","5","2382","76","0","2025","A","",33,182,12293852,2450081,124435,1298,67518,"",1.28,0.67,0.89,0.72,0.72,1.34,1.34,"",-1,-2.9,2,1.1,393063,3.3,170948,7.5,4010,3.3,25,2.0,1311,2.0
"42027","5","2382","76","0","2025","A","",48,566,38493241,7179784,265705,1307,67959,"",0.67,0.49,0.47,0.64,0.49,0.95,0.95,"",-2,-4.0,2,0.4,2545807,7.1,243953,3.5,3188,1.2,81,6.6,4232,6.6
"42029","5","2382","76","0","2025","A","",354,3817,363855343,47773712,1852548,1833,95315,"",1.08,0.90,0.87,0.77,0.62,0.96,0.96,"",-8,-2.2,93,2.5,10053918,2.8,-20977,0.0,64937,3.6,6,0.3,311,0.3
"42031","5","2382","76","0","2025","A","",15,63,3246101,745788,26883,986,51254,"",0.72,0.31,0.29,0.29,0.19,0.96,0.96,"",-3,-16.7,-7,-10.0,-252966,-7.2,-53492,-6.7,313,1.2,19,2.0,968,1.9
"42033","5","2382","76","0","2025","A","",24,220,14730995,2917947,187144,1288,66984,"",0.61,0.45,0.52,0.50,0.64,1.15,1.15,"",-2,-7.7,15,7.3,1466432,11.1,245539,9.2,7483,4.2,44,3.5,2279,3.5
"42035","5","2382","76","0","2025","A","",19,195,14012742,2271870,114179,1381,71799,"",1.06,0.92,1.11,0.80,0.84,1.21,1.21,"",-1,-5.0,29,17.5,2800370,25.0,258473,12.8,35875,45.8,83,6.4,4322,6.4
"42037","5","2382","76","0","2025","A","",33,354,29239413,4594631,277658,1589,82636,"",1.07,0.88,1.28,0.88,1.02,1.45,1.45,"",0,0.0,9,2.6,2149120,7.9,313336,7.3,39589,16.6,80,5.3,4170,5.3
"42039","5","2382","76","0","2025","A","",44,267,15701488,3468856,154612,1131,58825,"",1.07,0.56,0.57,0.58,0.54,1.03,1.03,"",1,2.3,4,1.5,1502261,10.6,241947,7.5,19527,14.5,94,9.1,4921,9.1
"42041","5","2382","76","0","2025","A","",120,1929,155569883,23930903,880128,1551,80665,"",0.87,0.84,0.94,0.72,0.58,1.12,1.12,"",2,1.7,63,3.4,13580589,9.6,537255,2.3,150490,20.6,87,5.9,4562,6.0
"42043","5","2382","76","0","2025","A","",116,2767,265424283,35618518,2153532,1845,95934,"",0.79,0.87,1.10,0.97,1.20,1.27,1.27,"",4,3.6,133,5.0,23097374,9.5,740457,2.1,140343,7.0,76,4.3,3952,4.3
"42045","5","2382","76","0","2025","A","",420,4342,423502389,58037631,3334294,1876,97547,"",1.48,1.19,1.42,1.13,1.31,1.20,1.20,"",-6,-1.4,-174,-3.9,-13312177,-3.0,-1439357,-2.4,56976,1.7,16,0.9,819,0.8
"42047","5","2382","76","0","2025","A","",18,111,7548792,1323448,89772,1303,67753,"",0.98,0.51,0.58,0.45,0.58,1.14,1.14,"",2,12.5,3,2.8,383402,5.4,-50072,-3.6,-12795,-12.5,27,2.1,1407,2.1
"42049","5","2382","76","0","2025","A","",140,1493,109695535,19926155,1325351,1413,73461,"",1.07,0.75,0.90,0.82,1.05,1.20,1.20,"",0,0.0,73,5.1,11857893,12.1,2538398,14.6,181695,15.9,88,6.6,4569,6.6
"42051","5","2382","76","0","2025","A","",48,335,22644808,4336231,234526,1299,67546,"",0.90,0.53,0.62,0.53,0.54,1.17,1.17,"",4,9.1,-284,-45.9,-18039160,-44.3,-3634956,-45.6,-376327,-61.6,35,2.8,1830,2.8
"42053","5","2382","76","0","2025","A","N",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42055","5","2382","76","0","2025","A","",79,621,45339899,7616928,272118,1403,72982,"",1.14,0.60,0.71,0.54,0.42,1.17,1.17,"",2,2.6,55,9.7,5704973,14.4,804918,11.8,22677,9.1,57,4.2,2997,4.3
"42057","5","2382","76","0","2025","A","",8,114,9748918,1355817,56035,1651,85831,"",1.26,1.27,1.72,1.14,0.77,1.36,1.36,"",0,0.0,13,12.9,1551992,18.9,139888,11.5,5200,10.2,85,5.4,4405,5.4
"42059","5","2382","76","0","2025","A","",11,45,2474750,541824,16608,1058,54994,"",0.72,0.23,0.17,0.21,0.12,0.72,0.72,"",-1,-8.3,-1,-2.2,145173,6.2,-10600,-1.9,-1997,-10.7,86,8.8,4443,8.8
"42061","5","2382","76","0","2025","A","",22,227,15595081,2806003,112880,1319,68600,"",1.09,1.06,1.33,1.22,0.85,1.25,1.25,"",0,0.0,0,0.0,-107058,-0.7,-142764,-4.8,-10134,-8.2,-9,-0.7,-471,-0.7
"42063","5","2382","76","0","2025","A","",31,201,11360760,2574760,108793,1087,56521,"",0.83,0.43,0.39,0.45,0.39,0.90,0.90,"",-3,-8.8,-9,-4.3,555255,5.1,-57338,-2.2,-673,-0.6,96,9.7,5005,9.7
"42065","5","2382","76","0","2025","A","",16,168,12617182,2263879,102126,1446,75214,"",0.69,0.71,0.95,0.73,0.59,1.35,1.35,"",0,0.0,5,3.1,1333754,11.8,-171815,-7.1,-29154,-22.2,115,8.6,6026,8.7
"42067","5","2382","76","0","2025","A","",7,18,768415,219976,5501,821,42690,"",0.62,0.17,0.14,0.14,0.07,0.81,0.81,"",0,0.0,-1,-5.3,27921,3.8,7182,3.4,-2403,-30.4,68,9.0,3545,9.1
"42069","5","2382","76","0","2025","A","",127,1319,102286676,17854798,1248891,1492,77563,"",1.17,0.80,1.03,0.83,1.12,1.29,1.29,"",1,0.8,77,6.2,11860221,13.1,1092099,6.5,62959,5.3,91,6.5,4727,6.5
"42071","5","2382","76","0","2025","A","",378,5262,432937648,64490456,2336827,1582,82281,"",1.32,1.24,1.50,1.09,0.90,1.21,1.21,"",-2,-0.5,119,2.3,27626172,6.8,2045536,3.3,55336,2.4,67,4.4,3475,4.4
"42073","5","2382","76","0","2025","A","",41,538,49720460,8006437,695550,1778,92460,"",1.04,1.18,1.82,1.39,2.24,1.54,1.54,"",1,2.5,17,3.3,6717785,15.6,910552,12.8,86781,14.3,190,12.0,9868,11.9
"42075","5","2382","76","0","2025","A","",92,842,69700900,10629608,469522,1592,82797,"",1.58,0.94,1.24,0.90,0.85,1.32,1.32,"",4,4.5,19,2.3,4279764,6.5,207994,2.0,-12627,-2.6,63,4.1,3266,4.1
"42077","5","2382","76","0","2025","A","",154,2646,242492878,33612589,2031880,1763,91654,"",0.87,0.78,0.90,0.77,0.92,1.16,1.16,"",-7,-4.3,-165,-5.9,1312630,0.5,-2530552,-7.0,-43968,-2.1,113,6.8,5845,6.8
"42079","5","2382","76","0","2025","A","",178,1815,141395832,24355141,1624933,1498,77918,"",1.21,0.75,0.92,0.71,0.88,1.23,1.23,"",-1,-0.6,-44,-2.4,6154061,4.6,-814577,-3.2,-66429,-3.9,99,7.1,5158,7.1
"42081","5","2382","76","0","2025","A","",66,604,42757797,7848095,459360,1362,70820,"",1.12,0.73,0.83,0.81,0.92,1.14,1.14,"",2,3.1,21,3.6,3541143,9.0,701308,9.8,72296,18.7,69,5.3,3563,5.3
"42083","5","2382","76","0","2025","A","",20,190,14181511,2674921,171338,1433,74509,"",0.97,0.83,1.09,0.99,1.25,1.32,1.32,"",0,0.0,-29,-13.2,-871779,-5.8,-188005,-6.6,-33404,-16.3,109,8.2,5641,8.2
"42085","5","2382","76","0","2025","A","",53,563,41491449,7041894,353458,1417,73664,"",0.95,0.79,0.97,0.77,0.76,1.23,1.23,"",1,1.9,21,3.9,4182853,11.2,515207,7.9,31167,9.7,94,7.1,4882,7.1
"42087","5","2382","76","0","2025","A","",19,114,5926004,1366563,45845,1000,52021,"",0.89,0.40,0.35,0.40,0.25,0.88,0.88,"",3,18.8,17,17.5,824223,16.2,226852,19.9,-3788,-7.6,-14,-1.4,-711,-1.3
"42089","5","2382","76","0","2025","A","",111,538,30674157,6969782,375672,1097,57068,"",1.53,0.56,0.53,0.55,0.60,0.95,0.95,"",2,1.8,38,7.6,3114835,11.3,618236,9.7,68020,22.1,37,3.5,1949,3.5
"42091","5","2382","76","0","2025","A","",653,8954,957592799,121075354,6555872,2057,106941,"",1.15,1.06,1.15,0.96,1.02,1.08,1.08,"",-2,-0.3,217,2.5,57003707,6.3,4316660,3.7,601718,10.1,75,3.8,3865,3.7
"42093","5","2382","76","0","2025","A","",6,26,1112266,278365,5884,820,42643,"",0.63,0.09,0.04,0.17,0.08,0.45,0.45,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"42095","5","2382","76","0","2025","A","",170,1322,101319789,16900321,758911,1474,76627,"",1.22,0.64,0.72,0.61,0.53,1.12,1.12,"",2,1.2,173,15.1,15540126,18.1,2451668,17.0,136413,21.9,38,2.6,1955,2.6
"42097","5","2382","76","0","2025","A","",36,226,12928688,2608946,88552,1101,57228,"",1.00,0.50,0.49,0.37,0.25,0.97,0.97,"",2,5.9,-12,-5.0,27984,0.2,-299088,-10.3,-4368,-4.7,58,5.6,3004,5.5
"42099","5","2382","76","0","2025","A","",28,161,11895138,2029773,118155,1422,73921,"",1.59,1.18,1.83,1.21,1.26,1.55,1.55,"",4,16.7,13,8.8,1191877,11.1,21938,1.1,17766,17.7,30,2.2,1520,2.1
"42101","3","2382","76","0","2025","A","N",3,0,0,0,0,0,0,"N",21.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","2382","76","0","2025","A","",373,3945,446656658,53270221,3377782,2177,113223,"",0.57,0.33,0.39,0.37,0.45,1.21,1.21,"",-3,-0.8,-173,-4.2,6412551,1.5,-3378474,-6.0,-249721,-6.9,121,5.9,6327,5.9
"42103","5","2382","76","0","2025","A","",22,99,5110003,1203346,39924,994,51703,"",0.98,0.48,0.49,0.45,0.33,1.03,1.03,"",0,0.0,1,1.0,21775,0.4,2957,0.2,6116,18.1,-1,-0.1,-42,-0.1
"42105","5","2382","76","0","2025","A","N",4,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42107","5","2382","76","0","2025","A","",60,398,30548575,6024664,392469,1477,76803,"",1.04,0.47,0.60,0.49,0.62,1.26,1.26,"",2,3.4,17,4.5,3190573,11.7,132239,2.2,35055,9.8,96,7.0,4966,6.9
"42109","5","2382","76","0","2025","A","",22,227,15071485,2755723,90430,1277,66394,"",1.09,0.88,1.13,0.82,0.53,1.29,1.29,"",-1,-4.3,-4,-1.7,-910199,-5.7,113018,4.3,12033,15.3,-53,-4.0,-2766,-4.0
"42111","5","2382","76","0","2025","A","",35,235,14732409,2705110,107469,1204,62602,"",0.97,0.61,0.67,0.57,0.42,1.10,1.10,"",1,2.9,0,0.0,560232,4.0,-27977,-1.0,5624,5.5,45,3.9,2316,3.8
"42113","5","2382","76","0","2025","A","",4,16,667185,184563,4433,819,42586,"",1.16,0.65,0.57,0.62,0.32,0.89,0.89,"",0,0.0,1,6.7,107328,19.2,17055,10.2,-283,-6.0,85,11.6,4414,11.6
"42115","5","2382","76","0","2025","A","",12,41,2723377,509755,36043,1275,66289,"",0.64,0.29,0.33,0.29,0.38,1.16,1.16,"",0,0.0,-11,-21.2,-455578,-14.3,-185221,-26.7,-4445,-11.0,97,8.2,5057,8.3
"42117","5","2382","76","0","2025","A","N",14,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,"N",2,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"42119","5","2382","76","0","2025","A","",18,216,18276592,2777857,182544,1627,84581,"",0.90,0.75,0.95,0.91,1.13,1.27,1.27,"",0,0.0,26,13.7,3583461,24.4,525577,23.3,28373,18.4,139,9.3,7215,9.3
"42121","5","2382","76","0","2025","A","",22,81,3122606,1131113,43754,742,38590,"",0.93,0.30,0.21,0.36,0.29,0.69,0.69,"",3,15.8,-10,-11.0,-1241263,-28.4,50222,4.6,-2325,-5.0,-179,-19.4,-9321,-19.5
"42123","5","2382","76","0","2025","A","",10,65,3562441,731268,21342,1055,54877,"",0.57,0.30,0.28,0.27,0.17,0.95,0.95,"",-1,-9.1,1,1.6,257118,7.8,-61,0.0,-6977,-24.6,55,5.5,2893,5.6
"42125","5","2382","76","0","2025","A","",142,2021,182100633,25693088,1791926,1733,90104,"",1.26,1.35,1.52,1.18,1.50,1.13,1.12,"",4,2.9,15,0.7,6062720,3.4,58658,0.2,-67033,-3.6,45,2.7,2345,2.7
"42127","5","2382","76","0","2025","A","",30,204,12823084,2499303,129889,1207,62756,"",1.05,0.77,0.81,0.77,0.76,1.05,1.05,"",-2,-6.2,10,5.2,1342366,11.7,183297,7.9,17837,15.9,70,6.2,3628,6.1
"42129","5","2382","76","0","2025","A","",222,1682,118566035,21104021,1007723,1355,70481,"",1.25,0.78,0.86,0.72,0.65,1.10,1.10,"",7,3.3,86,5.4,10934664,10.2,1585056,8.1,86700,9.4,58,4.5,3057,4.5
"42131","5","2382","76","0","2025","A","",24,213,14707016,3135729,164218,1328,69047,"",1.71,1.34,1.35,1.32,1.44,1.01,1.01,"",3,14.3,-3,-1.4,643886,4.6,461619,17.3,10779,7.0,78,6.2,4065,6.3
"42133","5","2382","76","0","2025","A","",265,3381,310533744,43267609,1866959,1766,91840,"",1.44,1.11,1.44,1.03,0.89,1.30,1.30,"",-2,-0.7,108,3.3,15336861,5.2,642789,1.5,16873,0.9,31,1.8,1642,1.8
"42999","5","2382","76","0","2025","A","",561,3514,386301861,56658791,3751168,2114,109930,"",0.50,0.65,0.53,0.55,0.62,0.81,0.81,"",40,7.7,121,3.6,27491086,7.7,464705,0.8,87433,2.4,80,3.9,4187,4.0
"44000","5","2382","56","0","2025","A","",1076,7808,671775245,274212623,9065093,1655,86039,"",1.12,0.94,1.04,1.01,0.98,1.11,1.11,"",14,1.3,414,5.6,83419715,14.2,18782649,7.4,796453,9.6,125,8.2,6463,8.1
"44001","5","2382","76","0","2025","A","",46,286,21683680,9777075,233633,1459,75883,"",0.99,1.13,1.22,1.26,0.84,1.07,1.08,"",0,0.0,9,3.2,1908680,9.7,-76069,-0.8,26952,13.0,84,6.1,4407,6.2
"44003","5","2382","76","0","2025","A","",176,1823,153472584,63898308,2298139,1619,84187,"",1.27,1.42,1.68,1.45,1.57,1.18,1.18,"",2,1.1,174,10.6,25815781,20.2,7946472,14.2,479309,26.4,130,8.7,6757,8.7
"44005","5","2382","76","0","2025","A","",97,558,42999353,18462995,399669,1483,77106,"",1.10,0.78,0.78,0.84,0.50,1.00,1.00,"",-1,-1.0,-1,-0.2,4369535,11.3,833069,4.7,16889,4.4,155,11.7,8052,11.7
"44007","5","2382","76","0","2025","A","",552,4363,395120791,155621504,5294193,1742,90563,"",1.14,0.90,1.04,1.02,1.05,1.16,1.16,"",8,1.5,322,8.0,58705996,17.5,14065250,9.9,418800,8.6,141,8.8,7313,8.8
"44009","5","2382","76","0","2025","A","",152,566,37396011,18240245,499434,1271,66090,"",1.31,0.57,0.53,0.53,0.40,0.93,0.93,"",9,6.3,-31,-5.2,-1710981,-4.4,-691344,-3.7,-95219,-16.0,11,0.9,566,0.9
"44999","5","2382","76","0","2025","A","",52,213,21102826,8212496,340025,1908,99230,"",0.57,0.91,0.68,0.73,0.83,0.76,0.76,"",-4,-7.1,-58,-21.4,-5669296,-21.2,-3294729,-28.6,-50278,-12.9,9,0.5,470,0.5
"45000","5","2382","56","0","2025","A","",3340,33857,2480931889,616112215,4583634,1409,73276,"",0.88,0.87,0.92,0.82,0.60,1.06,1.06,"",13,0.4,1987,6.2,308551836,14.2,41705746,7.3,322319,7.6,98,7.5,5112,7.5
"45001","5","2382","76","0","2025","A","",5,18,702547,317249,330,747,38851,"",0.58,0.19,0.13,0.21,0.01,0.69,0.69,"",-1,-16.7,-22,-55.0,-1389764,-66.4,-450687,-58.7,-487,-59.6,-265,-26.2,-13786,-26.2
"45003","5","2382","76","0","2025","A","",97,645,35912939,11469225,65174,1071,55679,"",1.26,0.58,0.45,0.52,0.34,0.78,0.78,"",7,7.8,-23,-3.4,1821178,5.3,-139155,-1.2,-27050,-29.3,90,9.2,4656,9.1
"45005","5","2382","76","0","2025","A","N",2,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45007","5","2382","76","0","2025","A","",102,856,53368041,14103137,101354,1199,62358,"",1.13,0.70,0.74,0.62,0.54,1.06,1.06,"",-4,-3.8,32,3.9,4747191,9.8,-867430,-5.8,8615,9.3,65,5.7,3382,5.7
"45009","5","2382","76","0","2025","A","N",3,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45011","5","2382","76","0","2025","A","",8,56,3800102,1045258,2417,1307,67960,"",0.96,0.71,0.97,0.74,0.19,1.36,1.36,"",1,14.3,-3,-5.1,-137426,-3.5,-81337,-7.2,-10273,-81.0,27,2.1,1410,2.1
"45013","5","2382","76","0","2025","A","",149,1366,92682474,23492999,76195,1304,67829,"",0.98,1.13,1.23,0.98,0.47,1.09,1.09,"",0,0.0,101,8.0,7569380,8.9,1436297,6.5,5455,7.7,10,0.8,524,0.8
"45015","5","2382","76","0","2025","A","",132,1493,128732187,31519160,336381,1658,86209,"",1.26,1.27,1.44,1.33,1.22,1.13,1.13,"",0,0.0,270,22.1,42539329,49.4,8606904,37.6,49899,17.4,302,22.3,15723,22.3
"45017","5","2382","76","0","2025","A","N",6,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"45019","5","2382","76","0","2025","A","",294,4655,370506839,86833716,791908,1531,79593,"",0.66,0.98,0.99,0.96,0.95,1.01,1.01,"",-12,-3.9,314,7.2,41631983,12.7,7426278,9.4,249650,46.0,74,5.1,3833,5.1
"45021","5","2382","76","0","2025","A","",28,268,21268659,4852728,23238,1524,79237,"",1.42,0.88,1.27,0.76,0.27,1.44,1.44,"",-2,-6.7,16,6.3,2817935,15.3,470531,10.7,4002,20.8,114,8.1,5899,8.0
"45023","5","2382","76","0","2025","A","",12,114,6681846,2145449,762,1126,58570,"",0.91,0.64,0.57,0.62,0.03,0.88,0.88,"",-1,-7.7,1,0.9,555947,9.1,66043,3.2,-383,-33.4,83,8.0,4359,8.0
"45025","5","2382","76","0","2025","A","",17,88,4741688,1503253,1612,1034,53781,"",1.10,0.38,0.37,0.33,0.04,0.96,0.96,"",1,6.2,-2,-2.2,-409008,-7.9,-175971,-10.5,-229,-12.4,-63,-5.7,-3238,-5.7
"45027","5","2382","76","0","2025","A","N",7,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45029","5","2382","76","0","2025","A","",21,106,5457629,1765289,2791,991,51528,"",1.16,0.63,0.61,0.56,0.09,0.96,0.96,"",1,5.0,6,6.0,371990,7.3,-7332,-0.4,-946,-25.3,13,1.3,672,1.3
"45031","5","2382","76","0","2025","A","",24,216,13778262,4249368,47595,1225,63690,"",0.98,0.65,0.63,0.71,0.84,0.97,0.97,"",0,0.0,-99,-31.4,-2209429,-13.8,-3236339,-43.2,-226979,-82.7,250,25.6,12976,25.6
"45033","5","2382","76","0","2025","A","",6,41,1727539,698299,4691,810,42135,"",0.59,0.26,0.23,0.24,0.15,0.88,0.88,"",0,0.0,-2,-4.7,33005,1.9,23785,3.5,2618,126.3,48,6.3,2497,6.3
"45035","5","2382","76","0","2025","A","",94,652,44586671,11928077,57140,1315,68376,"",1.30,0.93,1.05,0.87,0.49,1.13,1.13,"",-2,-2.1,-43,-6.2,-998473,-2.2,-322860,-2.6,-40819,-41.7,54,4.3,2802,4.3
"45037","5","2382","76","0","2025","A","",17,163,11543047,3288408,78183,1358,70636,"",1.85,1.59,1.91,1.78,4.01,1.20,1.20,"",0,0.0,44,37.0,5048854,77.7,1142085,53.2,52521,204.7,306,29.1,15910,29.1
"45039","5","2382","76","0","2025","A","",6,27,1522032,438299,915,1094,56898,"",0.71,0.25,0.22,0.21,0.02,0.87,0.87,"",1,20.0,2,8.0,255466,20.2,63902,17.1,-286,-23.8,136,14.2,7066,14.2
