"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"51063","5","238","75","0","2024","A","",44,137,6616275,1543564,7687,931,48412,"",1.73,1.10,1.29,0.93,0.68,1.18,1.18,"",0,0.0,18,15.1,1421641,27.4,400278,35.0,1385,22.0,93,11.1,4851,11.1
"51065","5","238","75","0","2024","A","",52,616,48018378,7669868,56321,1500,77984,"",1.60,3.82,5.22,3.86,3.33,1.37,1.37,"",0,0.0,-312,-33.6,-27293509,-36.2,-4712821,-38.1,-21145,-27.3,-61,-3.9,-3186,-3.9
"51067","5","238","75","0","2024","A","",141,1013,58999246,10315831,33429,1120,58247,"",1.79,1.95,2.43,1.64,0.51,1.25,1.25,"",-3,-2.1,37,3.8,6771345,13.0,235542,2.3,-14233,-29.9,91,8.8,4726,8.8
"51069","5","238","75","0","2024","A","",176,1605,127355323,16735494,105354,1526,79329,"",1.69,1.23,1.57,1.05,0.97,1.28,1.28,"",-3,-1.7,128,8.7,38706373,43.7,827916,5.2,-19170,-15.4,371,32.1,19292,32.1
"51071","3","238","75","0","2024","A","",1,26,1179472,0,0,872,45364,"",347.37,657.00,568.81,0.00,0.00,0.87,0.87,"",0,0.0,-1,-3.7,86670,7.9,0,0.0,0,0.0,86,10.9,4512,11.0
"51071","5","238","75","0","2024","A","N",20,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51073","3","238","75","0","2024","A","",1,0,491,0,0,0,0,"",136.32,0.00,0.19,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,-612,-55.5,0,0.0,0,0.0,0,0.0,0,0.0
"51073","5","238","75","0","2024","A","",92,376,22343935,4203044,20792,1141,59346,"",1.66,1.12,1.40,1.24,1.05,1.25,1.25,"",-3,-3.2,32,9.3,3873512,21.0,548997,15.0,-396,-1.9,108,10.5,5614,10.4
"51075","5","238","75","0","2024","A","",76,648,53906111,6261823,13501,1599,83156,"",1.46,1.04,0.74,0.77,0.22,0.71,0.71,"",-1,-1.3,31,5.0,8550390,18.9,-62208,-1.0,-16228,-54.6,184,13.0,9596,13.0
"51077","5","238","75","0","2024","A","",16,27,1176905,324015,5019,831,43189,"",0.91,0.24,0.28,0.25,0.34,1.15,1.15,"",0,0.0,-8,-22.9,-153637,-11.5,-72164,-18.2,-4338,-46.4,93,12.6,4808,12.5
"51079","5","238","75","0","2024","A","",48,226,11335208,2357043,8239,962,50045,"",1.80,1.68,1.93,1.63,0.61,1.15,1.15,"",-3,-5.9,-13,-5.4,-72663,-0.6,-48102,-2.0,-4566,-35.7,43,4.7,2280,4.8
"51081","5","238","75","0","2024","A","",14,51,2820232,729992,4658,1069,55571,"",1.11,0.40,0.37,0.59,0.38,0.93,0.93,"",-5,-26.3,-12,-19.0,-624094,-18.1,-197707,-21.3,-71,-1.5,25,2.4,1258,2.3
"51083","5","238","75","0","2024","A","",45,478,30886194,5363440,32783,1242,64559,"",0.90,1.21,1.57,1.11,0.51,1.29,1.29,"",1,2.3,-14,-2.8,967429,3.2,-340035,-6.0,-35910,-52.3,72,6.2,3728,6.1
"51085","5","238","75","0","2024","A","",414,4644,339816433,51168869,290007,1407,73173,"",1.97,2.35,3.09,2.08,1.56,1.32,1.32,"",-21,-4.8,-42,-0.9,17427383,5.4,1540762,3.1,-131102,-31.1,84,6.3,4375,6.4
"51087","5","238","75","0","2024","A","",476,7593,597457731,84877671,1033815,1513,78689,"",0.77,1.22,1.36,1.06,1.38,1.12,1.12,"",-8,-1.7,369,5.1,61488669,11.5,4877252,6.1,89530,9.5,86,6.0,4492,6.1
"51089","5","238","75","0","2024","A","",49,251,11630705,2505539,10777,892,46399,"",0.58,0.48,0.49,0.39,0.18,1.02,1.02,"",-1,-2.0,0,0.0,-58299,-0.5,-8012,-0.3,851,8.6,-4,-0.4,-171,-0.4
"51091","5","238","75","0","2024","A","",12,19,656973,230232,1308,671,34884,"",1.82,0.93,0.73,1.17,0.68,0.79,0.79,"",1,9.1,4,26.7,119386,22.2,74790,48.1,-198,-13.1,-34,-4.8,-1770,-4.8
"51093","5","238","75","0","2024","A","",59,395,23363985,4187522,27195,1137,59149,"",1.31,1.18,1.20,0.96,0.71,1.02,1.02,"",-2,-3.3,11,2.9,2772977,13.5,-68376,-1.6,-18971,-41.1,107,10.4,5585,10.4
"51095","5","238","75","0","2024","A","",108,814,51281121,8643421,29959,1212,62999,"",0.98,0.81,0.98,0.73,0.32,1.21,1.21,"",3,2.9,95,13.2,10536487,25.9,550309,6.8,-14513,-32.6,122,11.2,6298,11.1
"51097","5","238","75","0","2024","A","",11,50,2695096,585079,585,1040,54082,"",1.06,1.34,1.29,1.10,0.17,0.96,0.96,"",-2,-15.4,-2,-3.8,155654,6.1,-397,-0.1,-563,-49.0,95,10.1,4932,10.0
"51099","5","238","75","0","2024","A","",52,260,15562670,3599502,8517,1150,59799,"",1.54,0.57,0.36,1.09,0.32,0.63,0.63,"",-1,-1.9,-2,-0.8,503373,3.3,650080,22.0,-2636,-23.6,46,4.2,2412,4.2
"51101","5","238","75","0","2024","A","",42,126,6994020,1275740,6179,1071,55692,"",1.75,0.90,0.85,0.77,0.44,0.95,0.95,"",-1,-2.3,1,0.8,146347,2.1,-135845,-9.6,-3669,-37.3,20,1.9,1020,1.9
"51103","5","238","75","0","2024","A","",32,200,11891442,2004707,12449,1146,59606,"",1.21,1.26,1.45,1.09,0.60,1.16,1.16,"",0,0.0,9,4.7,1499810,14.4,5827,0.3,3531,39.6,98,9.4,5128,9.4
"51105","5","238","75","0","2024","A","",12,99,4172550,1138706,18301,813,42289,"",0.47,0.71,0.67,0.73,1.85,0.94,0.94,"",-2,-14.3,23,30.3,1253291,42.9,321482,39.3,-5024,-21.5,74,10.0,3836,10.0
"51107","5","238","75","0","2024","A","",523,16203,1567594286,181604549,1540969,1860,96745,"",0.73,2.46,2.82,2.27,2.34,1.15,1.15,"",-34,-6.1,2244,16.1,334243162,27.1,23446459,14.8,497645,47.7,161,9.5,8391,9.5
"51109","5","238","75","0","2024","A","",79,555,34806490,6308040,51556,1206,62705,"",1.46,1.64,1.72,1.42,1.10,1.05,1.05,"",4,5.3,28,5.3,3946396,12.8,-25591,-0.4,-25916,-33.5,79,7.0,4101,7.0
"51111","5","238","75","0","2024","A","",16,63,3126933,661786,855,949,49373,"",0.92,0.80,0.84,0.60,0.11,1.04,1.04,"",-2,-11.1,-7,-10.0,-157017,-4.8,-99874,-13.1,-802,-48.4,47,5.2,2459,5.2
"51113","5","238","75","0","2024","A","",38,228,13342977,2299287,10766,1125,58500,"",1.64,2.22,2.60,2.03,1.52,1.17,1.17,"",0,0.0,15,7.0,1483569,12.5,198080,9.4,-2090,-16.3,53,4.9,2778,5.0
"51115","5","238","75","0","2024","A","",18,68,3529787,638021,2317,999,51972,"",1.44,1.30,1.63,0.97,0.77,1.26,1.26,"",3,20.0,7,11.5,404402,12.9,43769,7.4,-1871,-44.7,18,1.8,945,1.9
"51117","5","238","75","0","2024","A","",50,243,12029415,2626470,17767,952,49504,"",0.96,0.62,0.61,0.61,0.45,0.98,0.98,"",-4,-7.4,-15,-5.8,-102685,-0.8,-191682,-6.8,-350,-1.9,46,5.1,2389,5.1
"51119","5","238","75","0","2024","A","",25,112,5940976,1259829,2569,1023,53203,"",1.24,0.99,1.14,0.95,0.25,1.15,1.15,"",-7,-21.9,-11,-8.9,-464372,-7.2,10729,0.9,-20,-0.8,23,2.3,1197,2.3
"51121","5","238","75","0","2024","A","",108,698,39067127,7093917,37511,1077,55983,"",0.85,0.49,0.45,0.48,0.36,0.93,0.92,"",-5,-4.4,23,3.4,3532376,9.9,192215,2.8,-9958,-21.0,65,6.4,3352,6.4
"51125","5","238","75","0","2024","A","",45,143,5953602,1403837,11711,800,41609,"",1.65,1.08,0.94,0.91,1.15,0.87,0.87,"",-3,-6.2,20,16.3,942710,18.8,97423,7.5,2891,32.8,17,2.2,870,2.1
"51127","5","238","75","0","2024","A","",51,264,24342054,2820934,12727,1770,92030,"",1.79,1.31,2.40,1.13,0.60,1.83,1.83,"",-3,-5.6,6,2.3,3687856,17.9,24307,0.9,-1504,-10.6,233,15.2,12104,15.1
"51131","5","238","75","0","2024","A","N",18,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",1,5.9,0,0,0,0,0,0,0,0,0,0,0,0
"51133","5","238","75","0","2024","A","",30,99,6001188,1054294,3946,1162,60415,"",1.60,1.25,1.48,0.63,0.20,1.18,1.18,"",-3,-9.1,-8,-7.5,-528702,-8.1,34282,3.4,-577,-12.8,-13,-1.1,-707,-1.2
"51135","5","238","75","0","2024","A","",24,80,5087243,813534,2053,1220,63458,"",1.03,0.45,0.54,0.60,0.23,1.21,1.21,"",1,4.3,14,21.2,1039937,25.7,16846,2.1,-5477,-72.7,41,3.5,2135,3.5
"51137","5","238","75","0","2024","A","",72,386,21435263,4029885,17253,1068,55544,"",1.43,1.21,1.37,1.15,0.66,1.13,1.13,"",0,0.0,86,28.7,6858298,47.0,981836,32.2,3019,21.2,135,14.5,7022,14.5
"51139","5","238","75","0","2024","A","",44,191,9006112,1986686,7640,907,47152,"",1.47,1.04,1.14,1.04,0.24,1.10,1.10,"",-1,-2.2,-4,-2.1,41024,0.5,-87466,-4.2,-3564,-31.8,22,2.5,1138,2.5
"51141","5","238","75","0","2024","A","",19,52,2065303,818242,2008,757,39339,"",0.80,0.38,0.38,0.54,0.16,0.99,0.99,"",1,5.6,3,6.1,139648,7.3,111350,15.8,-2396,-54.4,-7,-0.9,-365,-0.9
"51143","5","238","75","0","2024","A","",84,578,30160878,6536147,44552,1004,52212,"",1.21,1.35,1.46,1.31,0.79,1.08,1.08,"",-1,-1.2,-110,-16.0,-6884187,-18.6,-2039206,-23.8,-36591,-45.1,-31,-3.0,-1600,-3.0
"51145","5","238","75","0","2024","A","",139,1374,86907056,14275103,81232,1216,63232,"",3.20,4.96,5.77,4.60,2.71,1.16,1.16,"",0,0.0,144,11.7,12900432,17.4,855919,6.4,1639,2.1,59,5.1,3056,5.1
"51147","5","238","75","0","2024","A","",25,170,9151585,1686925,5565,1036,53859,"",0.71,0.59,0.65,0.59,0.20,1.11,1.11,"",-1,-3.8,-9,-5.0,148148,1.6,-41898,-2.4,101,1.8,71,7.4,3654,7.3
"51149","5","238","75","0","2024","A","",40,360,21394511,4098342,35494,1142,59374,"",1.23,0.73,0.67,0.91,0.70,0.93,0.93,"",-2,-4.8,25,7.5,2926247,15.8,315394,8.3,17305,95.1,82,7.7,4231,7.7
"51153","5","238","75","0","2024","A","",908,10890,830424281,119009290,629205,1466,76256,"",1.75,2.29,2.72,2.19,1.39,1.19,1.19,"",-26,-2.8,403,3.8,57248950,7.4,5729096,5.1,6122,1.0,48,3.4,2527,3.4
"51155","5","238","75","0","2024","A","",28,170,8249173,1846454,8821,931,48430,"",0.65,0.34,0.32,0.30,0.07,0.92,0.92,"",0,0.0,5,3.0,280293,3.5,78899,4.5,-4852,-35.5,1,0.1,60,0.1
"51157","5","238","75","0","2024","A","",22,74,4121562,824648,1639,1071,55697,"",1.54,1.46,1.68,1.30,0.43,1.15,1.15,"",-3,-12.0,-8,-9.8,29811,0.7,62596,8.2,-2607,-61.4,109,11.3,5696,11.4
"51159","5","238","75","0","2024","A","",14,78,4732284,806119,7228,1162,60412,"",1.00,0.86,1.12,0.87,1.20,1.30,1.30,"",0,0.0,7,9.9,275373,6.2,105674,15.1,4502,165.2,-40,-3.3,-2068,-3.3
"51161","5","238","75","0","2024","A","",151,1076,71100669,11039757,46312,1271,66068,"",1.16,0.86,1.05,0.74,0.36,1.21,1.21,"",-2,-1.3,-361,-25.1,-17511554,-19.8,-3936761,-26.3,-26704,-36.6,85,7.2,4410,7.2
"51163","5","238","75","0","2024","A","",44,230,11253686,2602455,20167,939,48841,"",1.60,1.13,1.26,1.13,0.79,1.11,1.11,"",-3,-6.4,0,0.0,287252,2.6,47975,1.9,-13623,-40.3,23,2.5,1230,2.6
"51165","5","238","75","0","2024","A","",202,2329,146737750,24082787,71191,1212,63005,"",2.01,2.00,2.21,1.77,1.03,1.11,1.10,"",0,0.0,172,8.0,20094903,15.9,1977305,8.9,-26418,-27.1,83,7.4,4279,7.3
"51167","5","238","75","0","2024","A","",20,100,5118633,1304248,21949,984,51144,"",0.73,0.49,0.52,0.60,1.07,1.06,1.06,"",0,0.0,6,6.4,1073532,26.5,320701,32.6,18486,533.8,159,19.3,8263,19.3
"51169","5","238","75","0","2024","A","",17,60,2864647,626795,8558,912,47415,"",0.86,0.36,0.39,0.29,0.51,1.06,1.06,"",0,0.0,-4,-6.2,217586,8.2,-42863,-6.4,-3923,-31.4,111,13.9,5784,13.9
"51171","5","238","75","0","2024","A","",82,445,27819718,4938112,27240,1203,62575,"",1.46,0.99,1.25,0.88,0.67,1.26,1.26,"",-6,-6.8,0,0.0,2409172,9.5,75054,1.5,-16520,-37.8,105,9.6,5473,9.6
"51173","5","238","75","0","2024","A","",24,105,4350914,1380269,4285,799,41569,"",0.60,0.27,0.23,0.31,0.09,0.87,0.86,"",-2,-7.7,-37,-26.1,-2042847,-32.0,-504316,-26.8,-24851,-85.3,-64,-7.4,-3326,-7.4
"51175","5","238","75","0","2024","A","",13,82,5110667,892246,3992,1202,62516,"",0.77,0.69,0.88,0.68,0.45,1.28,1.28,"",-2,-13.3,5,6.5,816286,19.0,-21425,-2.3,2048,105.3,133,12.4,6925,12.5
"51177","5","238","75","0","2024","A","",211,1382,88055372,14636824,65502,1225,63704,"",1.21,1.10,1.33,0.96,0.53,1.21,1.21,"",-9,-4.1,36,2.7,5191578,6.3,126583,0.9,-19739,-23.2,41,3.5,2118,3.4
"51179","5","238","75","0","2024","A","",212,1976,108728880,25567924,85329,1058,55020,"",1.32,1.29,1.04,1.56,0.69,0.80,0.80,"",-12,-5.4,203,11.4,12762879,13.3,5749478,29.0,-1947,-2.2,17,1.6,886,1.6
"51181","5","238","75","0","2024","A","",6,63,3108800,525342,1095,943,49022,"",0.83,0.87,0.44,0.43,0.03,0.50,0.50,"",-1,-14.3,7,12.5,384680,14.1,58388,12.5,291,36.2,3,0.3,159,0.3
"51183","5","238","75","0","2024","A","",11,30,1461339,289307,4666,950,49397,"",0.76,0.28,0.26,0.23,0.39,0.93,0.93,"",-7,-38.9,-8,-21.1,-375852,-20.5,-132681,-31.4,-1934,-29.3,10,1.1,514,1.1
"51185","5","238","75","0","2024","A","",26,174,8535329,2129688,34207,946,49195,"",0.53,0.38,0.42,0.41,0.83,1.10,1.10,"",-5,-16.1,-26,-13.0,-1883541,-18.1,-337213,-13.7,-13956,-29.0,-57,-5.7,-2943,-5.6
"51187","5","238","75","0","2024","A","",88,584,37538847,6256553,39926,1236,64270,"",1.53,1.31,1.61,1.20,0.68,1.22,1.22,"",-1,-1.1,18,3.2,4236238,12.7,303784,5.1,-9178,-18.7,104,9.2,5405,9.2
"51191","5","238","75","0","2024","A","",68,345,18400493,3696228,30962,1026,53373,"",0.88,0.51,0.56,0.43,0.39,1.11,1.11,"",-9,-11.7,18,5.5,2292371,14.2,170592,4.8,-11923,-27.8,79,8.3,4125,8.4
"51193","5","238","75","0","2024","A","",26,100,4931155,1174887,2275,946,49189,"",1.12,0.93,1.06,0.90,0.21,1.13,1.13,"",1,4.0,-1,-1.0,375692,8.2,-48942,-4.0,-10374,-82.0,78,9.0,4048,9.0
"51195","5","238","75","0","2024","A","",23,148,7726238,1485092,8400,1001,52029,"",0.59,0.41,0.45,0.38,0.28,1.11,1.11,"",-2,-8.0,-11,-6.9,-53830,-0.7,-236754,-13.8,-16907,-66.8,62,6.6,3226,6.6
"51197","5","238","75","0","2024","A","",32,178,10356066,1930622,21075,1116,58044,"",0.70,0.46,0.58,0.40,0.52,1.25,1.25,"",-3,-8.6,-12,-6.3,-263272,-2.5,44215,2.3,-1450,-6.4,40,3.7,2079,3.7
"51199","5","238","75","0","2024","A","",127,1056,66117020,11270251,66984,1204,62606,"",1.50,1.43,1.69,1.43,1.04,1.18,1.18,"",-9,-6.6,20,1.9,3754883,6.0,-27133,-0.2,-6774,-9.2,47,4.1,2421,4.0
"51510","5","238","75","0","2024","A","",120,1084,93496985,11881176,57759,1659,86272,"",0.39,0.40,0.38,0.39,0.22,0.95,0.95,"",0,0.0,55,5.3,6175104,7.1,748325,6.7,-44442,-43.5,27,1.7,1397,1.6
"51520","5","238","75","0","2024","A","",8,137,6787056,1455648,4025,954,49631,"",0.27,0.40,0.42,0.30,0.14,1.06,1.06,"",-1,-11.1,12,9.6,1176716,21.0,118034,8.8,509,14.5,90,10.4,4688,10.4
"51530","5","238","75","0","2024","A","",4,9,391968,72225,91,853,44374,"",0.51,0.11,0.09,0.06,0.01,0.87,0.87,"",0,0.0,-1,-10.0,-8074,-2.0,-15315,-17.5,-56,-38.1,90,11.8,4700,11.8
"51540","5","238","75","0","2024","A","",59,595,37470424,5973464,17376,1210,62940,"",0.47,0.49,0.43,0.49,0.16,0.88,0.88,"",0,0.0,23,4.0,738059,2.0,588318,10.9,3853,28.5,-26,-2.1,-1315,-2.0
"51550","5","238","75","0","2024","A","",472,5639,380616245,63559545,763008,1298,67499,"",1.40,1.62,1.87,1.48,1.77,1.15,1.15,"",-18,-3.7,-221,-3.8,12897038,3.5,-1744625,-2.7,18759,2.5,91,7.5,4749,7.6
"51570","5","238","75","0","2024","A","",23,151,9277700,1569947,4461,1180,61374,"",0.62,0.47,0.67,0.38,0.16,1.42,1.42,"",2,9.5,20,15.3,1274452,15.9,190502,13.8,90,2.1,4,0.3,242,0.4
"51580","3","238","75","0","2024","A","",1,1,45256,0,0,870,45256,"",527.58,39.94,38.20,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,1333,3.0,0,0.0,0,0.0,-144,-14.2,-7452,-14.1
"51580","5","238","75","0","2024","A","",14,257,15229657,2932481,52585,1138,59202,"",0.98,2.07,2.13,2.14,4.92,1.03,1.03,"",1,7.7,-34,-11.7,-1958698,-11.4,-164690,-5.3,-3972,-7.0,2,0.2,135,0.2
"51590","5","238","75","0","2024","A","",41,305,15273163,3312998,21151,964,50144,"",0.46,0.37,0.37,0.34,0.20,1.01,1.01,"",-3,-6.8,10,3.4,2026502,15.3,319819,10.7,-63,-0.3,102,11.8,5303,11.8
"51595","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","5","238","75","0","2024","A","",36,276,19088099,3022123,17338,1329,69118,"",0.41,0.34,0.34,0.31,0.24,0.99,0.99,"",2,5.9,-39,-12.4,-2180701,-10.3,-175835,-5.5,-10422,-37.5,29,2.2,1509,2.2
"51610","5","238","75","0","2024","A","N",20,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",-1,-4.8,0,0,0,0,0,0,0,0,0,0,0,0
"51620","5","238","75","0","2024","A","",4,11,504222,118291,844,916,47643,"",0.26,0.08,0.09,0.09,0.08,1.15,1.15,"",0,0.0,6,120.0,327802,185.8,33786,40.0,735,674.3,270,41.8,14039,41.8
"51630","5","238","75","0","2024","A","",34,314,23017434,3705517,20265,1411,73362,"",0.39,0.38,0.45,0.44,0.32,1.17,1.17,"",-4,-10.5,-18,-5.4,448819,2.0,107161,3.0,-4265,-17.4,105,8.0,5435,8.0
"51640","5","238","75","0","2024","A","",6,51,2679323,477702,1914,1005,52279,"",0.31,0.26,0.33,0.19,0.10,1.26,1.26,"",0,0.0,0,0.0,250388,10.3,29839,6.7,458,31.5,91,10.0,4731,9.9
"51650","5","238","75","0","2024","A","",136,1537,110599615,16042299,91551,1384,71958,"",0.88,0.92,1.05,1.02,0.61,1.14,1.14,"",-14,-9.3,-19,-1.2,7023551,6.8,-596100,-3.6,-30703,-25.1,103,8.0,5371,8.1
"51660","5","238","75","0","2024","A","",66,804,53225295,8698376,37066,1273,66194,"",0.77,0.78,1.03,0.86,0.50,1.32,1.32,"",-3,-4.3,11,1.4,2084051,4.1,502255,6.1,-10517,-22.1,32,2.6,1669,2.6
"51670","5","238","75","0","2024","A","",18,236,14173924,2609828,41992,1153,59974,"",0.68,0.97,0.88,0.90,1.42,0.90,0.90,"",-2,-10.0,-6,-2.5,-600328,-4.1,-196313,-7.0,-27267,-39.4,-23,-2.0,-1161,-1.9
"51678","5","238","75","0","2024","A","N",3,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51680","5","238","75","0","2024","A","",65,1094,91055789,11482876,65721,1601,83264,"",0.50,0.69,0.98,0.71,0.46,1.42,1.42,"",4,6.6,145,15.3,20976963,29.9,1449509,14.4,20220,44.4,181,12.7,9445,12.8
"51683","5","238","75","0","2024","A","",167,1584,121835367,16497096,85072,1479,76928,"",2.14,1.91,1.75,1.77,1.06,0.91,0.91,"",-5,-2.9,-44,-2.7,-570787,-0.5,-1784334,-9.8,-37919,-30.8,33,2.3,1748,2.3
"51685","5","238","75","0","2024","A","",69,1025,71083386,11088281,46215,1334,69350,"",4.11,8.27,8.62,6.60,4.26,1.04,1.04,"",-1,-1.4,-17,-1.6,622788,0.9,35960,0.3,-815,-1.7,33,2.5,1702,2.5
"51690","5","238","75","0","2024","A","",7,30,1599949,348753,838,1034,53780,"",0.15,0.10,0.12,0.09,0.03,1.24,1.24,"",-2,-22.2,6,25.0,482317,43.2,99847,40.1,-163,-16.3,154,17.5,8007,17.5
"51700","5","238","75","0","2024","A","",177,2991,242567672,32469334,369522,1560,81108,"",0.81,0.88,1.05,0.87,1.49,1.20,1.20,"",-8,-4.3,390,15.0,49421330,25.6,4121009,14.5,68178,22.6,132,9.2,6845,9.2
"51710","5","238","75","0","2024","A","",237,3253,229243963,37033866,253758,1355,70468,"",0.75,0.68,0.66,0.81,0.48,0.98,0.98,"",-5,-2.1,11,0.3,19187776,9.1,1396669,3.9,-84120,-24.9,109,8.7,5671,8.8
"51720","5","238","75","0","2024","A","",4,45,1815561,482278,483,779,40496,"",0.35,0.44,0.39,0.44,0.08,0.89,0.89,"",0,0.0,3,7.1,-139682,-7.1,44973,10.3,-663,-57.9,-118,-13.2,-6150,-13.2
"51730","5","238","75","0","2024","A","",26,402,29233739,4898043,61014,1400,72796,"",0.53,1.03,1.40,1.14,1.62,1.37,1.37,"",0,0.0,-10,-2.4,666695,2.3,-173749,-3.4,-39223,-39.1,67,5.0,3459,5.0
"51735","5","238","75","0","2024","A","",20,110,6374342,1205333,5992,1109,57686,"",1.60,1.78,2.22,1.87,0.66,1.24,1.24,"",0,0.0,-9,-7.6,-585933,-8.4,-110699,-8.4,-8320,-58.1,-15,-1.3,-763,-1.3
"51740","5","238","75","0","2024","A","",96,1170,83192407,11849790,71588,1368,71125,"",1.05,0.81,0.85,0.97,0.64,1.05,1.05,"",-10,-9.4,28,2.5,9136448,12.3,-68404,-0.6,-54695,-43.3,121,9.7,6287,9.7
"51750","5","238","75","0","2024","A","",10,79,4948393,806016,2603,1207,62770,"",0.55,0.40,0.46,0.53,0.17,1.17,1.17,"",0,0.0,6,8.2,503398,11.3,30863,4.0,461,21.5,37,3.2,1949,3.2
"51760","5","238","75","0","2024","A","",246,3266,245962142,34933758,192267,1448,75306,"",0.55,0.59,0.54,0.61,0.36,0.91,0.91,"",-20,-7.5,-174,-5.1,10835210,4.6,-3059320,-8.1,-77401,-28.7,133,10.1,6945,10.2
"51770","5","238","75","0","2024","A","",138,1792,115814628,18272882,104211,1243,64638,"",0.80,0.82,0.85,0.82,0.49,1.04,1.03,"",7,5.3,159,9.7,15803403,15.8,2284826,14.3,20489,24.5,65,5.5,3404,5.6
"51775","5","238","75","0","2024","A","",52,529,33480963,5223586,35553,1217,63261,"",0.95,0.78,0.78,0.66,0.65,1.00,1.00,"",-1,-1.9,-52,-9.0,-895264,-2.6,-936570,-15.2,-17304,-32.7,80,7.0,4128,7.0
"51790","5","238","75","0","2024","A","",18,116,6378432,1259764,9336,1055,54868,"",0.40,0.31,0.35,0.28,0.34,1.15,1.15,"",-3,-14.3,-34,-22.7,-1870611,-22.7,-620813,-33.0,-5027,-35.0,-4,-0.4,-217,-0.4
"51800","5","238","75","0","2024","A","",90,695,52714178,8191856,43088,1458,75820,"",0.84,0.57,0.68,0.60,0.40,1.19,1.19,"",-8,-8.2,34,5.1,9453803,21.9,145761,1.8,-4690,-9.8,198,15.7,10324,15.8
"51810","5","238","75","0","2024","A","",712,6176,412546477,77711251,307616,1285,66797,"",1.06,1.04,1.20,1.10,0.52,1.16,1.16,"",-34,-4.6,84,1.4,32072374,8.4,12072425,18.4,-265035,-46.3,84,7.0,4338,6.9
"51820","5","238","75","0","2024","A","",22,251,15101617,2537128,23136,1159,60266,"",0.58,0.79,0.97,0.64,0.73,1.24,1.23,"",-2,-8.3,-15,-5.6,-529319,-3.4,-398750,-13.6,-24224,-51.1,27,2.4,1392,2.4
"51830","5","238","75","0","2024","A","",10,52,2967070,534317,2074,1108,57613,"",0.36,0.13,0.14,0.16,0.05,1.06,1.06,"",0,0.0,-37,-41.6,-2091278,-41.3,-425746,-44.3,587,39.5,10,0.9,510,0.9
"51840","5","238","75","0","2024","A","",40,248,17902624,2599472,10384,1388,72188,"",0.55,0.30,0.35,0.33,0.20,1.17,1.16,"",1,2.6,-11,-4.2,1753601,10.9,138424,5.6,-4184,-28.7,191,16.0,9937,16.0
"51999","5","238","75","0","2024","A","",1226,5027,392439798,61838782,687293,1501,78073,"",0.51,0.66,0.46,0.51,0.39,0.69,0.69,"",2,0.2,-315,-5.9,-16346952,-4.0,-6002415,-8.8,-153388,-18.2,29,2.0,1547,2.0
"53000","3","238","55","0","2024","A","N",4,0,0,0,0,0,0,"N",2.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"53000","5","238","55","0","2024","A","",16878,136360,11053259548,8267796860,200318045,1559,81059,"",1.46,1.14,0.98,1.16,1.45,0.86,0.86,"",626,3.9,-3774,-2.7,312730660,2.9,62288868,0.8,1698452,0.9,85,5.8,4414,5.8
"53001","5","238","75","0","2024","A","",22,69,4109320,3592540,41508,1151,59844,"",0.65,0.22,0.25,0.24,0.14,1.15,1.15,"",0,0.0,-3,-4.2,258874,6.7,121700,3.5,-10850,-20.7,128,12.5,6673,12.6
"53003","5","238","75","0","2024","A","",46,360,28147624,21320852,606415,1503,78170,"",1.77,1.59,2.29,2.23,3.13,1.44,1.44,"",1,2.2,22,6.5,5120626,22.2,2994165,16.3,152239,33.5,194,14.8,10110,14.9
"53005","5","238","75","0","2024","A","",501,4954,381846315,294604363,9664871,1482,77080,"",1.90,1.51,1.65,1.70,2.55,1.09,1.09,"",-7,-1.4,275,5.9,63666039,20.0,39051712,15.3,1871531,24.0,174,13.3,9082,13.4
